nm	Abs
700.000000	0.003131
699.000000	0.003207
698.000000	0.003138
697.000000	0.003176
696.000000	0.003091
695.000000	0.002963
694.000000	0.002808
693.000000	0.002796
692.000000	0.002913
691.000000	0.002934
690.000000	0.002732
689.000000	0.003083
688.000000	0.003233
687.000000	0.002978
686.000000	0.003021
685.000000	0.002790
684.000000	0.002891
683.000000	0.003278
682.000000	0.003100
681.000000	0.002995
680.000000	0.002921
679.000000	0.002995
678.000000	0.002752
677.000000	0.003096
676.000000	0.003105
675.000000	0.003216
674.000000	0.003043
673.000000	0.003227
672.000000	0.003290
671.000000	0.003290
670.000000	0.003298
669.000000	0.003171
668.000000	0.003316
667.000000	0.003333
666.000000	0.003319
665.000000	0.002959
664.000000	0.003428
663.000000	0.003325
662.000000	0.003313
661.000000	0.003410
660.000000	0.003480
659.000000	0.003261
658.000000	0.003034
657.000000	0.003171
656.000000	0.003017
655.000000	0.003367
654.000000	0.003313
653.000000	0.003455
652.000000	0.003259
651.000000	0.003499
650.000000	0.003433
649.000000	0.003300
648.000000	0.003426
647.000000	0.003426
646.000000	0.003327
645.000000	0.003235
644.000000	0.003377
643.000000	0.003303
642.000000	0.003474
641.000000	0.003640
640.000000	0.003665
639.000000	0.003399
638.000000	0.003425
637.000000	0.003342
636.000000	0.003247
635.000000	0.003279
634.000000	0.003364
633.000000	0.003729
632.000000	0.003614
631.000000	0.003740
630.000000	0.003614
629.000000	0.003803
628.000000	0.003699
627.000000	0.003574
626.000000	0.003541
625.000000	0.003687
624.000000	0.003683
623.000000	0.003791
622.000000	0.003861
621.000000	0.003984
620.000000	0.003737
619.000000	0.003876
618.000000	0.003759
617.000000	0.003711
616.000000	0.003922
615.000000	0.003851
614.000000	0.003772
613.000000	0.003956
612.000000	0.004081
611.000000	0.004069
610.000000	0.003893
609.000000	0.004002
608.000000	0.003999
607.000000	0.003838
606.000000	0.003805
605.000000	0.004102
604.000000	0.004079
603.000000	0.004007
602.000000	0.003950
601.000000	0.004126
600.000000	0.004230
599.000000	0.004257
598.000000	0.004072
597.000000	0.004514
596.000000	0.004046
595.000000	0.004117
594.000000	0.004163
593.000000	0.004227
592.000000	0.004254
591.000000	0.004250
590.000000	0.004444
589.000000	0.004060
588.000000	0.004210
587.000000	0.004309
586.000000	0.004377
585.000000	0.004297
584.000000	0.004115
583.000000	0.004385
582.000000	0.004349
581.000000	0.004494
580.000000	0.004342
579.000000	0.004486
578.000000	0.004329
577.000000	0.004149
576.000000	0.004222
575.000000	0.003977
574.000000	0.004141
573.000000	0.004263
572.000000	0.004719
571.000000	0.004348
570.000000	0.004459
569.000000	0.004633
568.000000	0.004526
567.000000	0.004534
566.000000	0.004513
565.000000	0.004609
564.000000	0.004752
563.000000	0.004849
562.000000	0.005023
561.000000	0.004890
560.000000	0.004291
559.000000	0.004756
558.000000	0.004407
557.000000	0.005006
556.000000	0.004605
555.000000	0.004486
554.000000	0.004703
553.000000	0.004670
552.000000	0.005019
551.000000	0.004807
550.000000	0.004818
549.000000	0.004827
548.000000	0.004956
547.000000	0.004818
546.000000	0.004941
545.000000	0.004691
544.000000	0.004878
543.000000	0.004844
542.000000	0.004873
541.000000	0.004746
540.000000	0.004937
539.000000	0.004543
538.000000	0.004800
537.000000	0.004736
536.000000	0.004872
535.000000	0.004829
534.000000	0.005047
533.000000	0.004888
532.000000	0.005000
531.000000	0.005146
530.000000	0.005193
529.000000	0.005046
528.000000	0.004875
527.000000	0.004922
526.000000	0.005326
525.000000	0.004993
524.000000	0.005418
523.000000	0.004933
522.000000	0.005382
521.000000	0.005108
520.000000	0.004944
519.000000	0.004735
518.000000	0.005193
517.000000	0.005275
516.000000	0.005255
515.000000	0.005591
514.000000	0.005551
513.000000	0.005125
512.000000	0.005498
511.000000	0.005660
510.000000	0.005382
509.000000	0.005215
508.000000	0.005381
507.000000	0.005155
506.000000	0.005312
505.000000	0.005850
504.000000	0.005831
503.000000	0.005632
502.000000	0.005939
501.000000	0.005832
500.000000	0.005901
499.000000	0.005782
498.000000	0.005663
497.000000	0.005750
496.000000	0.005967
495.000000	0.005939
494.000000	0.005873
493.000000	0.005668
492.000000	0.005983
491.000000	0.006109
490.000000	0.006226
489.000000	0.006404
488.000000	0.006168
