nm	Abs
700.000000	0.184116
699.000000	0.184861
698.000000	0.185586
697.000000	0.186532
696.000000	0.187208
695.000000	0.187898
694.000000	0.188446
693.000000	0.189226
692.000000	0.189759
691.000000	0.190756
690.000000	0.191505
689.000000	0.192227
688.000000	0.193140
687.000000	0.194175
686.000000	0.194773
685.000000	0.195587
684.000000	0.196317
683.000000	0.198247
682.000000	0.199155
681.000000	0.200293
680.000000	0.201091
679.000000	0.202107
678.000000	0.202909
677.000000	0.204000
676.000000	0.205072
675.000000	0.205756
674.000000	0.206911
673.000000	0.207828
672.000000	0.208960
671.000000	0.209800
670.000000	0.211057
669.000000	0.212092
668.000000	0.213226
667.000000	0.214223
666.000000	0.215202
665.000000	0.216817
664.000000	0.217591
663.000000	0.218900
662.000000	0.220307
661.000000	0.221557
660.000000	0.222442
659.000000	0.223826
658.000000	0.225004
657.000000	0.226131
656.000000	0.226963
655.000000	0.228698
654.000000	0.229669
653.000000	0.231197
652.000000	0.232666
651.000000	0.234086
650.000000	0.234982
649.000000	0.236676
648.000000	0.238029
647.000000	0.239169
646.000000	0.240706
645.000000	0.242332
644.000000	0.243511
643.000000	0.245410
642.000000	0.246759
641.000000	0.248482
640.000000	0.250048
639.000000	0.251769
638.000000	0.253412
637.000000	0.254968
636.000000	0.256356
635.000000	0.258045
634.000000	0.259935
633.000000	0.261666
632.000000	0.263718
631.000000	0.265442
630.000000	0.266641
629.000000	0.268600
628.000000	0.270723
627.000000	0.272654
626.000000	0.274197
625.000000	0.275852
624.000000	0.277855
623.000000	0.280163
622.000000	0.282121
621.000000	0.284308
620.000000	0.286482
619.000000	0.288288
618.000000	0.290389
617.000000	0.292689
616.000000	0.294836
615.000000	0.297549
614.000000	0.299710
613.000000	0.301999
612.000000	0.304640
611.000000	0.307216
610.000000	0.309823
609.000000	0.312673
608.000000	0.315110
607.000000	0.317763
606.000000	0.320171
605.000000	0.322958
604.000000	0.325861
603.000000	0.328864
602.000000	0.332254
601.000000	0.335290
600.000000	0.338044
599.000000	0.341573
598.000000	0.344086
597.000000	0.347624
596.000000	0.351030
595.000000	0.354362
594.000000	0.357631
593.000000	0.361801
592.000000	0.365431
591.000000	0.369361
590.000000	0.373260
589.000000	0.377310
588.000000	0.381249
587.000000	0.385739
586.000000	0.389944
585.000000	0.393949
584.000000	0.398589
583.000000	0.403187
