nm	Abs
700.000000	0.005371
699.000000	0.005537
698.000000	0.005557
697.000000	0.005463
696.000000	0.005386
695.000000	0.005331
694.000000	0.005377
693.000000	0.005346
692.000000	0.005343
691.000000	0.005401
690.000000	0.005402
689.000000	0.005433
688.000000	0.005508
687.000000	0.005664
686.000000	0.005393
685.000000	0.005428
684.000000	0.005441
683.000000	0.005346
682.000000	0.005826
681.000000	0.005479
680.000000	0.005655
679.000000	0.005315
678.000000	0.005372
677.000000	0.005616
676.000000	0.005394
675.000000	0.005494
674.000000	0.005705
673.000000	0.005687
672.000000	0.005495
671.000000	0.005579
670.000000	0.005498
669.000000	0.005303
668.000000	0.005670
667.000000	0.005376
666.000000	0.005627
665.000000	0.005524
664.000000	0.005623
663.000000	0.005488
662.000000	0.005830
661.000000	0.005519
660.000000	0.005433
659.000000	0.005431
658.000000	0.005660
657.000000	0.005356
656.000000	0.005696
655.000000	0.005646
654.000000	0.005742
653.000000	0.005664
652.000000	0.005448
651.000000	0.005839
650.000000	0.005576
649.000000	0.005474
648.000000	0.005622
647.000000	0.005628
646.000000	0.005896
645.000000	0.005935
644.000000	0.005702
643.000000	0.005910
642.000000	0.005882
641.000000	0.005688
640.000000	0.005694
639.000000	0.005544
638.000000	0.005824
637.000000	0.004985
636.000000	0.005643
635.000000	0.005765
634.000000	0.005545
633.000000	0.005749
632.000000	0.005909
631.000000	0.005903
630.000000	0.005809
629.000000	0.005849
628.000000	0.005784
627.000000	0.005911
626.000000	0.006023
625.000000	0.005830
624.000000	0.005806
623.000000	0.005876
622.000000	0.005894
621.000000	0.005949
620.000000	0.005844
619.000000	0.005601
618.000000	0.005773
617.000000	0.005734
616.000000	0.006063
615.000000	0.005978
614.000000	0.006085
613.000000	0.005984
612.000000	0.005834
611.000000	0.005809
610.000000	0.005792
609.000000	0.005841
608.000000	0.005760
607.000000	0.005817
606.000000	0.006195
605.000000	0.005983
604.000000	0.006115
603.000000	0.005913
602.000000	0.006282
601.000000	0.005903
600.000000	0.006166
599.000000	0.005971
598.000000	0.005889
597.000000	0.006193
596.000000	0.005964
595.000000	0.006302
594.000000	0.006376
593.000000	0.006298
592.000000	0.006079
591.000000	0.006349
590.000000	0.005975
589.000000	0.005853
588.000000	0.005933
587.000000	0.006160
586.000000	0.006164
585.000000	0.006091
584.000000	0.006266
583.000000	0.006212
582.000000	0.005984
581.000000	0.006349
580.000000	0.006322
579.000000	0.006101
578.000000	0.006407
577.000000	0.006354
576.000000	0.006352
575.000000	0.006428
574.000000	0.006267
573.000000	0.006175
572.000000	0.006205
571.000000	0.005993
570.000000	0.006393
569.000000	0.006324
568.000000	0.006816
567.000000	0.006689
566.000000	0.006401
565.000000	0.006604
564.000000	0.006759
563.000000	0.005902
562.000000	0.006571
561.000000	0.006019
560.000000	0.006222
559.000000	0.006628
558.000000	0.006502
557.000000	0.006527
556.000000	0.006634
555.000000	0.006379
554.000000	0.006348
553.000000	0.006179
552.000000	0.006470
551.000000	0.006376
550.000000	0.006581
549.000000	0.006509
548.000000	0.006708
547.000000	0.006706
546.000000	0.006696
545.000000	0.006606
544.000000	0.006588
543.000000	0.006341
542.000000	0.006298
541.000000	0.006435
540.000000	0.006552
539.000000	0.006599
538.000000	0.006488
537.000000	0.006908
536.000000	0.006662
535.000000	0.006426
534.000000	0.006828
533.000000	0.006773
532.000000	0.006580
531.000000	0.006860
530.000000	0.006623
529.000000	0.006502
528.000000	0.006954
527.000000	0.006522
526.000000	0.006416
525.000000	0.006415
524.000000	0.006899
523.000000	0.006593
522.000000	0.006643
521.000000	0.007083
520.000000	0.006855
519.000000	0.006883
518.000000	0.006822
517.000000	0.006786
516.000000	0.006829
515.000000	0.006955
514.000000	0.006748
513.000000	0.006593
512.000000	0.006769
511.000000	0.006671
510.000000	0.006764
509.000000	0.007206
508.000000	0.006913
507.000000	0.007231
506.000000	0.006998
