nm	Abs
700.000000	0.044972
699.000000	0.045037
698.000000	0.045103
697.000000	0.045150
696.000000	0.045056
695.000000	0.044850
694.000000	0.045108
693.000000	0.045076
692.000000	0.045150
691.000000	0.045427
690.000000	0.045540
689.000000	0.045513
688.000000	0.045564
687.000000	0.045516
686.000000	0.045671
685.000000	0.045731
684.000000	0.045834
683.000000	0.045426
682.000000	0.046299
681.000000	0.045838
680.000000	0.046214
679.000000	0.045917
678.000000	0.045872
677.000000	0.046479
676.000000	0.046106
675.000000	0.046582
674.000000	0.046706
673.000000	0.046877
672.000000	0.046459
671.000000	0.046559
670.000000	0.046644
669.000000	0.046595
668.000000	0.046848
667.000000	0.046691
666.000000	0.046969
665.000000	0.047118
664.000000	0.047258
663.000000	0.047136
662.000000	0.047452
661.000000	0.047095
660.000000	0.047330
659.000000	0.046940
658.000000	0.047212
657.000000	0.047335
656.000000	0.047645
655.000000	0.047659
654.000000	0.047669
653.000000	0.047785
652.000000	0.047567
651.000000	0.047609
650.000000	0.047792
649.000000	0.047589
648.000000	0.047914
647.000000	0.048388
646.000000	0.048175
645.000000	0.048310
644.000000	0.048372
643.000000	0.048506
642.000000	0.048458
641.000000	0.048007
640.000000	0.048476
639.000000	0.048310
638.000000	0.048428
637.000000	0.048131
636.000000	0.048626
635.000000	0.048617
634.000000	0.048793
633.000000	0.048945
632.000000	0.048831
631.000000	0.049194
630.000000	0.049043
629.000000	0.049092
628.000000	0.049081
627.000000	0.048904
626.000000	0.049406
625.000000	0.049151
624.000000	0.049309
623.000000	0.049474
622.000000	0.049360
621.000000	0.049454
620.000000	0.049563
619.000000	0.049411
618.000000	0.049589
617.000000	0.049526
616.000000	0.049876
615.000000	0.050020
614.000000	0.049974
613.000000	0.050056
612.000000	0.049749
611.000000	0.049503
610.000000	0.049778
609.000000	0.050179
608.000000	0.049779
607.000000	0.050176
606.000000	0.050519
605.000000	0.050255
604.000000	0.050508
603.000000	0.050490
602.000000	0.050728
601.000000	0.050462
600.000000	0.050601
599.000000	0.050545
598.000000	0.050634
597.000000	0.051029
596.000000	0.051021
595.000000	0.051288
594.000000	0.050938
593.000000	0.051112
592.000000	0.050946
591.000000	0.051250
590.000000	0.051106
589.000000	0.051087
588.000000	0.050992
587.000000	0.051170
586.000000	0.051445
585.000000	0.051527
584.000000	0.051370
583.000000	0.051561
582.000000	0.051349
581.000000	0.051804
580.000000	0.051707
579.000000	0.051722
578.000000	0.052051
577.000000	0.052132
576.000000	0.051782
575.000000	0.052051
574.000000	0.052273
573.000000	0.052046
572.000000	0.052140
571.000000	0.052368
570.000000	0.052439
569.000000	0.052630
568.000000	0.052748
567.000000	0.052706
566.000000	0.052993
565.000000	0.052762
564.000000	0.052837
563.000000	0.052336
562.000000	0.052886
561.000000	0.052576
560.000000	0.052726
559.000000	0.053165
558.000000	0.053166
557.000000	0.053246
556.000000	0.053426
555.000000	0.053154
554.000000	0.053298
553.000000	0.053341
552.000000	0.053427
551.000000	0.053890
550.000000	0.053826
549.000000	0.053703
548.000000	0.053866
547.000000	0.053791
546.000000	0.054080
545.000000	0.054047
544.000000	0.053949
543.000000	0.053833
542.000000	0.053890
541.000000	0.054057
540.000000	0.054250
539.000000	0.054196
538.000000	0.054503
537.000000	0.054649
536.000000	0.054506
535.000000	0.054546
534.000000	0.054432
533.000000	0.054685
532.000000	0.054612
531.000000	0.054940
530.000000	0.054826
529.000000	0.055112
528.000000	0.055214
527.000000	0.054795
526.000000	0.055132
525.000000	0.055089
524.000000	0.055310
523.000000	0.055349
522.000000	0.055444
521.000000	0.056104
520.000000	0.055624
519.000000	0.055592
518.000000	0.055653
517.000000	0.055598
516.000000	0.055651
515.000000	0.055571
514.000000	0.055732
513.000000	0.055849
512.000000	0.056099
511.000000	0.056019
510.000000	0.056143
509.000000	0.056552
508.000000	0.056479
507.000000	0.056526
506.000000	0.056663
505.000000	0.057035
504.000000	0.056868
503.000000	0.056701
502.000000	0.056839
501.000000	0.056903
500.000000	0.057204
499.000000	0.056994
498.000000	0.057246
497.000000	0.057421
496.000000	0.057250
495.000000	0.057386
494.000000	0.057113
493.000000	0.057232
492.000000	0.057692
491.000000	0.057672
490.000000	0.057394
489.000000	0.057559
488.000000	0.057787
487.000000	0.057705
486.000000	0.057983
485.000000	0.058185
484.000000	0.057847
483.000000	0.057907
482.000000	0.057930
481.000000	0.058155
480.000000	0.058328
479.000000	0.058483
478.000000	0.058783
477.000000	0.058669
476.000000	0.058294
475.000000	0.058874
474.000000	0.058417
473.000000	0.058844
472.000000	0.058759
471.000000	0.058625
470.000000	0.058820
469.000000	0.058856
468.000000	0.059194
467.000000	0.058913
466.000000	0.058861
465.000000	0.059109
464.000000	0.059492
463.000000	0.059392
462.000000	0.059269
461.000000	0.059395
460.000000	0.059336
459.000000	0.059832
458.000000	0.059539
457.000000	0.059529
456.000000	0.059525
455.000000	0.059992
454.000000	0.059722
453.000000	0.059856
452.000000	0.060213
451.000000	0.059843
450.000000	0.059892
449.000000	0.060249
448.000000	0.060084
447.000000	0.060108
446.000000	0.060365
445.000000	0.060546
444.000000	0.060129
443.000000	0.060038
442.000000	0.060499
441.000000	0.060654
440.000000	0.060467
439.000000	0.060605
438.000000	0.060708
437.000000	0.060905
436.000000	0.061140
435.000000	0.060753
434.000000	0.060425
433.000000	0.060854
432.000000	0.060743
431.000000	0.061096
430.000000	0.060612
429.000000	0.061283
428.000000	0.060953
427.000000	0.061613
426.000000	0.060964
425.000000	0.061212
424.000000	0.061097
423.000000	0.060838
422.000000	0.061704
421.000000	0.061240
420.000000	0.061455
419.000000	0.061753
418.000000	0.061211
417.000000	0.061681
416.000000	0.061612
415.000000	0.061584
414.000000	0.061804
