nm	Abs
700.000000	0.000192
699.000000	0.000250
698.000000	0.000209
697.000000	0.000254
696.000000	0.000418
695.000000	0.000193
694.000000	0.000299
693.000000	0.000057
692.000000	0.000254
691.000000	0.000370
690.000000	0.000538
689.000000	0.000333
688.000000	0.000435
687.000000	0.000390
686.000000	0.000234
685.000000	0.000354
684.000000	0.000247
683.000000	0.000247
682.000000	0.000461
681.000000	0.000606
680.000000	0.000515
679.000000	0.000519
678.000000	0.000516
677.000000	0.000445
676.000000	0.000483
675.000000	0.000615
674.000000	0.000454
673.000000	0.000772
672.000000	0.000318
671.000000	0.000401
670.000000	0.000537
669.000000	0.000364
668.000000	0.000599
667.000000	0.000504
666.000000	0.000749
665.000000	0.000409
664.000000	0.000744
663.000000	0.000492
662.000000	0.000819
661.000000	0.000757
660.000000	0.000758
659.000000	0.000551
658.000000	0.000588
657.000000	0.000812
656.000000	0.000613
655.000000	0.000567
654.000000	0.000435
653.000000	0.000294
652.000000	0.000435
651.000000	0.000630
650.000000	0.000290
649.000000	0.000427
648.000000	0.000510
647.000000	0.000643
646.000000	0.000655
645.000000	0.000842
644.000000	0.000535
643.000000	0.000552
642.000000	0.000490
641.000000	0.000361
640.000000	0.000477
639.000000	0.000477
638.000000	0.000494
637.000000	0.000166
636.000000	0.000262
635.000000	0.000644
634.000000	0.000544
633.000000	0.000365
632.000000	0.000623
631.000000	0.000748
630.000000	0.000694
629.000000	0.001022
628.000000	0.000835
627.000000	0.000740
626.000000	0.000710
625.000000	0.000615
624.000000	0.000677
623.000000	0.000831
622.000000	0.000760
621.000000	0.000573
620.000000	0.000677
619.000000	0.000594
618.000000	0.000810
617.000000	0.000615
616.000000	0.001031
615.000000	0.000948
614.000000	0.000732
613.000000	0.000877
612.000000	0.000574
611.000000	0.000753
610.000000	0.000773
609.000000	0.000694
608.000000	0.000590
607.000000	0.000686
606.000000	0.000881
605.000000	0.000840
604.000000	0.000660
603.000000	0.000839
602.000000	0.000768
601.000000	0.000869
600.000000	0.000789
599.000000	0.000569
598.000000	0.000773
597.000000	0.001230
596.000000	0.000764
595.000000	0.000943
594.000000	0.000893
593.000000	0.000756
592.000000	0.000412
591.000000	0.000982
590.000000	0.000562
589.000000	0.000812
588.000000	0.000500
587.000000	0.000538
586.000000	0.000780
585.000000	0.000790
584.000000	0.000682
583.000000	0.001038
582.000000	0.000771
581.000000	0.000999
580.000000	0.001189
579.000000	0.000989
578.000000	0.001267
577.000000	0.001302
576.000000	0.000970
575.000000	0.001211
574.000000	0.001149
573.000000	0.000900
572.000000	0.000766
571.000000	0.000851
570.000000	0.001139
569.000000	0.001198
568.000000	0.001291
567.000000	0.001338
566.000000	0.001431
565.000000	0.001097
564.000000	0.001355
563.000000	0.000801
562.000000	0.001389
561.000000	0.000589
560.000000	0.001090
559.000000	0.001182
558.000000	0.001360
557.000000	0.001313
556.000000	0.001228
555.000000	0.001110
554.000000	0.001076
553.000000	0.001242
552.000000	0.001292
551.000000	0.001427
550.000000	0.001575
549.000000	0.001338
548.000000	0.001333
547.000000	0.001358
546.000000	0.001341
545.000000	0.001549
544.000000	0.001333
543.000000	0.001193
542.000000	0.001206
541.000000	0.001231
540.000000	0.001438
539.000000	0.001316
538.000000	0.001725
537.000000	0.001530
536.000000	0.001552
535.000000	0.001328
534.000000	0.001637
533.000000	0.001467
532.000000	0.001514
531.000000	0.001534
530.000000	0.001522
529.000000	0.001586
528.000000	0.001556
527.000000	0.001489
526.000000	0.001581
525.000000	0.001476
524.000000	0.001738
523.000000	0.001505
522.000000	0.001704
521.000000	0.001919
520.000000	0.001831
519.000000	0.001864
518.000000	0.001762
517.000000	0.001863
516.000000	0.001770
515.000000	0.001703
514.000000	0.001825
513.000000	0.001685
512.000000	0.001972
