700,000000	0,001198
699,000000	0,001482
698,000000	0,001129
697,000000	0,001326
696,000000	0,001171
695,000000	0,001262
694,000000	0,001188
693,000000	0,001155
692,000000	0,001328
691,000000	0,001012
690,000000	0,001473
689,000000	0,001119
688,000000	0,001392
687,000000	0,001182
686,000000	0,001281
685,000000	0,001265
684,000000	0,001332
683,000000	0,001296
682,000000	0,001007
681,000000	0,001248
680,000000	0,001309
679,000000	0,001231
678,000000	0,001252
677,000000	0,001289
676,000000	0,001265
675,000000	0,001352
674,000000	0,001336
673,000000	0,001104
672,000000	0,001490
671,000000	0,001321
670,000000	0,001371
669,000000	0,001660
668,000000	0,001722
667,000000	0,001280
666,000000	0,001528
665,000000	0,001127
664,000000	0,001322
663,000000	0,001103
662,000000	0,001833
661,000000	0,001331
660,000000	0,001273
659,000000	0,001386
658,000000	0,001552
657,000000	0,001386
656,000000	0,001519
655,000000	0,001407
654,000000	0,001731
653,000000	0,001462
652,000000	0,001320
651,000000	0,001429
650,000000	0,001388
649,000000	0,001301
648,000000	0,001592
647,000000	0,001434
646,000000	0,001347
645,000000	0,001513
644,000000	0,001527
643,000000	0,001389
642,000000	0,001672
641,000000	0,001219
640,000000	0,001381
639,000000	0,001131
638,000000	0,001210
637,000000	0,001136
636,000000	0,001635
635,000000	0,001357
634,000000	0,001399
633,000000	0,001340
632,000000	0,001582
631,000000	0,001582
630,000000	0,001540
629,000000	0,001733
628,000000	0,001682
627,000000	0,001883
626,000000	0,001857
625,000000	0,001686
624,000000	0,001620
623,000000	0,001728
622,000000	0,001604
621,000000	0,001758
620,000000	0,001612
619,000000	0,001816
618,000000	0,001792
617,000000	0,001757
616,000000	0,001916
615,000000	0,001783
614,000000	0,001466
613,000000	0,002196
612,000000	0,002059
611,000000	0,001996
610,000000	0,001817
609,000000	0,001842
608,000000	0,002005
607,000000	0,001900
606,000000	0,002047
605,000000	0,002074
604,000000	0,001979
603,000000	0,001879
602,000000	0,002283
601,000000	0,002463
600,000000	0,002438
599,000000	0,002292
598,000000	0,002263
597,000000	0,002359
596,000000	0,002179
595,000000	0,002496
594,000000	0,002338
593,000000	0,002510
592,000000	0,002694
591,000000	0,002441
590,000000	0,002254
589,000000	0,002565
588,000000	0,002579
587,000000	0,002393
586,000000	0,002698
585,000000	0,002574
584,000000	0,002486
583,000000	0,002476
582,000000	0,002541
581,000000	0,002866
580,000000	0,002831
579,000000	0,002733
578,000000	0,002824
577,000000	0,003004
576,000000	0,002786
575,000000	0,003213
574,000000	0,003262
573,000000	0,002912
572,000000	0,003280
571,000000	0,003099
570,000000	0,003253
569,000000	0,003563
568,000000	0,003526
567,000000	0,003432
566,000000	0,003548
565,000000	0,003662
564,000000	0,003616
563,000000	0,003707
562,000000	0,003528
561,000000	0,002831
560,000000	0,003744
559,000000	0,004667
558,000000	0,004543
557,000000	0,004559
556,000000	0,004253
555,000000	0,004572
554,000000	0,004249
553,000000	0,004513
552,000000	0,004433
551,000000	0,004569
550,000000	0,004445
549,000000	0,004498
548,000000	0,004658
547,000000	0,004658
546,000000	0,004894
545,000000	0,005054
544,000000	0,005079
543,000000	0,005115
542,000000	0,005068
541,000000	0,004993
540,000000	0,005111
539,000000	0,005303
538,000000	0,005384
537,000000	0,005605
536,000000	0,005599
535,000000	0,005766
534,000000	0,006001
533,000000	0,005888
532,000000	0,006311
531,000000	0,006162
530,000000	0,006411
529,000000	0,006376
528,000000	0,006395
527,000000	0,006420
526,000000	0,006781
525,000000	0,007063
524,000000	0,007267
523,000000	0,007266
522,000000	0,007424
521,000000	0,007636
520,000000	0,007848
519,000000	0,008150
518,000000	0,008411
517,000000	0,008495
516,000000	0,008731
515,000000	0,008838
514,000000	0,009100
513,000000	0,009317
512,000000	0,008740
511,000000	0,009504
510,000000	0,009845
509,000000	0,010002
508,000000	0,010417
507,000000	0,010490
506,000000	0,010969
505,000000	0,011141
504,000000	0,011464
503,000000	0,011951
502,000000	0,012142
501,000000	0,012432
500,000000	0,012898
499,000000	0,013444
498,000000	0,013776
497,000000	0,014026
496,000000	0,014560
495,000000	0,015403
494,000000	0,015629
493,000000	0,016377
492,000000	0,017002
491,000000	0,017486
490,000000	0,017960
489,000000	0,018951
488,000000	0,019526
487,000000	0,020281
486,000000	0,020936
485,000000	0,022604
484,000000	0,023170
483,000000	0,024118
482,000000	0,024907
481,000000	0,025630
480,000000	0,026543
479,000000	0,027214
478,000000	0,028463
477,000000	0,029617
476,000000	0,031141
475,000000	0,031658
474,000000	0,033046
473,000000	0,034184
472,000000	0,035410
471,000000	0,036767
470,000000	0,038121
469,000000	0,039518
468,000000	0,041244
467,000000	0,042836
466,000000	0,044418
465,000000	0,046380
