nm	Abs
700.000000	0.164061
699.000000	0.164919
698.000000	0.165746
697.000000	0.166519
696.000000	0.167066
695.000000	0.167971
694.000000	0.168421
693.000000	0.169236
692.000000	0.170106
691.000000	0.170447
690.000000	0.171320
689.000000	0.171993
688.000000	0.172714
687.000000	0.173696
686.000000	0.174378
685.000000	0.175367
684.000000	0.176336
683.000000	0.177766
682.000000	0.178715
681.000000	0.179444
680.000000	0.180439
679.000000	0.181515
678.000000	0.182297
677.000000	0.183057
676.000000	0.183932
675.000000	0.185000
674.000000	0.185982
673.000000	0.186907
672.000000	0.187602
671.000000	0.188552
670.000000	0.189677
669.000000	0.190591
668.000000	0.191730
667.000000	0.192923
666.000000	0.193938
665.000000	0.194862
664.000000	0.195877
663.000000	0.197012
662.000000	0.197772
661.000000	0.198876
660.000000	0.200146
659.000000	0.201533
658.000000	0.202557
657.000000	0.203807
656.000000	0.204686
655.000000	0.205517
654.000000	0.206748
653.000000	0.208045
652.000000	0.209327
651.000000	0.210727
650.000000	0.211860
649.000000	0.213228
648.000000	0.214643
647.000000	0.215980
646.000000	0.217364
645.000000	0.218519
644.000000	0.220007
643.000000	0.221206
642.000000	0.222537
641.000000	0.224067
640.000000	0.225678
639.000000	0.227227
638.000000	0.229008
637.000000	0.230593
636.000000	0.232060
635.000000	0.233774
634.000000	0.235145
633.000000	0.236730
632.000000	0.238365
631.000000	0.240561
630.000000	0.242345
629.000000	0.244061
628.000000	0.246153
627.000000	0.247557
626.000000	0.249588
625.000000	0.251271
624.000000	0.252944
623.000000	0.255094
622.000000	0.256794
621.000000	0.258655
620.000000	0.260760
619.000000	0.263340
618.000000	0.265028
617.000000	0.267548
616.000000	0.269482
615.000000	0.271933
614.000000	0.273825
613.000000	0.276317
612.000000	0.278710
611.000000	0.280996
610.000000	0.283903
609.000000	0.286815
608.000000	0.289218
607.000000	0.292381
606.000000	0.294601
605.000000	0.297298
604.000000	0.299999
603.000000	0.302808
602.000000	0.306076
601.000000	0.309342
600.000000	0.312373
599.000000	0.315530
598.000000	0.319016
597.000000	0.322018
596.000000	0.325502
595.000000	0.328959
594.000000	0.332202
593.000000	0.336344
592.000000	0.339889
591.000000	0.343936
590.000000	0.347862
589.000000	0.351774
588.000000	0.356207
587.000000	0.359875
586.000000	0.364442
585.000000	0.369055
584.000000	0.373278
583.000000	0.378171
582.000000	0.382976
581.000000	0.388403
580.000000	0.393455
579.000000	0.398379
578.000000	0.403629
577.000000	0.408955
576.000000	0.414677
575.000000	0.419772
574.000000	0.425806
573.000000	0.431317
572.000000	0.436533
571.000000	0.441689
570.000000	0.447323
569.000000	0.452473
568.000000	0.457670
567.000000	0.462642
566.000000	0.467387
565.000000	0.472956
564.000000	0.477446
563.000000	0.481033
562.000000	0.485872
561.000000	0.489772
560.000000	0.493902
559.000000	0.504238
558.000000	0.508040
557.000000	0.511765
556.000000	0.515494
555.000000	0.519259
554.000000	0.523065
553.000000	0.527022
552.000000	0.530563
551.000000	0.534317
550.000000	0.538114
549.000000	0.541857
548.000000	0.545473
547.000000	0.549298
546.000000	0.553320
545.000000	0.558069
544.000000	0.561713
543.000000	0.566206
542.000000	0.571020
541.000000	0.574673
540.000000	0.579180
539.000000	0.583830
538.000000	0.588648
537.000000	0.593980
536.000000	0.599717
535.000000	0.606817
534.000000	0.612904
533.000000	0.619851
532.000000	0.627199
531.000000	0.634244
530.000000	0.642636
529.000000	0.651280
528.000000	0.660087
527.000000	0.670479
526.000000	0.679268
525.000000	0.690528
524.000000	0.701223
523.000000	0.714046
522.000000	0.725275
521.000000	0.736845
520.000000	0.749533
519.000000	0.761744
518.000000	0.774023
517.000000	0.785327
516.000000	0.796355
515.000000	0.805056
514.000000	0.813021
513.000000	0.817907
512.000000	0.820809
511.000000	0.823597
510.000000	0.824018
509.000000	0.823640
508.000000	0.823320
507.000000	0.821727
506.000000	0.820369
505.000000	0.818378
504.000000	0.817445
503.000000	0.816006
502.000000	0.815363
501.000000	0.814597
500.000000	0.814532
499.000000	0.814691
498.000000	0.815844
497.000000	0.818948
496.000000	0.821120
495.000000	0.825139
494.000000	0.828824
493.000000	0.833895
492.000000	0.839674
491.000000	0.846311
490.000000	0.852427
489.000000	0.861238
488.000000	0.870746
487.000000	0.880799
486.000000	0.890717
485.000000	0.902178
484.000000	0.912189
483.000000	0.922683
482.000000	0.934665
481.000000	0.945878
480.000000	0.957500
479.000000	0.967961
478.000000	0.980928
477.000000	0.989472
476.000000	0.996736
475.000000	1.003693
474.000000	1.010336
473.000000	1.016288
472.000000	1.021145
471.000000	1.027572
470.000000	1.034092
469.000000	1.037791
468.000000	1.042989
467.000000	1.049209
466.000000	1.055989
465.000000	1.064563
464.000000	1.071624
463.000000	1.080052
462.000000	1.088205
461.000000	1.097824
460.000000	1.109907
459.000000	1.120912
458.000000	1.132251
457.000000	1.146229
456.000000	1.157830
455.000000	1.168200
454.000000	1.178145
453.000000	1.189622
452.000000	1.202379
451.000000	1.212114
450.000000	1.225833
449.000000	1.239428
448.000000	1.251724
447.000000	1.267087
446.000000	1.272742
445.000000	1.282128
444.000000	1.290792
443.000000	1.300903
442.000000	1.310697
441.000000	1.316048
440.000000	1.327363
439.000000	1.333473
438.000000	1.347511
437.000000	1.351033
436.000000	1.364797
435.000000	1.371217
434.000000	1.384228
433.000000	1.388831
432.000000	1.403960
431.000000	1.417295
430.000000	1.431666
429.000000	1.433079
428.000000	1.449418
427.000000	1.453150
426.000000	1.463323
425.000000	1.478242
424.000000	1.486926
423.000000	1.488095
422.000000	1.497940
421.000000	1.461278
420.000000	1.469890
419.000000	1.473534
418.000000	1.480786
417.000000	1.484643
416.000000	1.493999
415.000000	1.503233
414.000000	1.511051
413.000000	1.521539
412.000000	1.531066
411.000000	1.545424
410.000000	1.557120
409.000000	1.574021
408.000000	1.584058
407.000000	1.601325
406.000000	1.618376
405.000000	1.629113
404.000000	1.655297
403.000000	1.664709
402.000000	1.684519
401.000000	1.712037
400.000000	1.734054
399.000000	1.760620
398.000000	1.771379
397.000000	1.789092
396.000000	1.807081
395.000000	1.818823
