nm	Abs
700.000000	0.005622
699.000000	0.005583
698.000000	0.005889
697.000000	0.005768
696.000000	0.005724
695.000000	0.005793
694.000000	0.005748
693.000000	0.005678
692.000000	0.005636
691.000000	0.005541
690.000000	0.005801
689.000000	0.005780
688.000000	0.005862
687.000000	0.005893
686.000000	0.005863
685.000000	0.005986
684.000000	0.005842
683.000000	0.006424
682.000000	0.006664
681.000000	0.006736
680.000000	0.006713
679.000000	0.006668
678.000000	0.006429
677.000000	0.006577
676.000000	0.006398
675.000000	0.006380
674.000000	0.006719
673.000000	0.006751
672.000000	0.006659
671.000000	0.006497
670.000000	0.006763
669.000000	0.006915
668.000000	0.006857
667.000000	0.006835
666.000000	0.006541
665.000000	0.006689
664.000000	0.006526
663.000000	0.006448
662.000000	0.006786
661.000000	0.006493
660.000000	0.006579
659.000000	0.007057
658.000000	0.007053
657.000000	0.006868
656.000000	0.006792
655.000000	0.006733
654.000000	0.006540
653.000000	0.006792
652.000000	0.006656
651.000000	0.006861
650.000000	0.006661
649.000000	0.006943
648.000000	0.006692
647.000000	0.006906
646.000000	0.006720
645.000000	0.006718
644.000000	0.006644
643.000000	0.006460
642.000000	0.006815
641.000000	0.006671
640.000000	0.006698
639.000000	0.006968
638.000000	0.006938
637.000000	0.006589
636.000000	0.006576
635.000000	0.006748
634.000000	0.006669
633.000000	0.006620
632.000000	0.006721
631.000000	0.006816
630.000000	0.007103
629.000000	0.007136
628.000000	0.006920
627.000000	0.007036
626.000000	0.007244
625.000000	0.007082
624.000000	0.007102
623.000000	0.006938
622.000000	0.006826
621.000000	0.007113
620.000000	0.007273
619.000000	0.007303
618.000000	0.007230
617.000000	0.007263
616.000000	0.007025
615.000000	0.007504
614.000000	0.007136
613.000000	0.007016
612.000000	0.007021
611.000000	0.007042
610.000000	0.007334
609.000000	0.007093
608.000000	0.007218
607.000000	0.007372
606.000000	0.007589
605.000000	0.007323
604.000000	0.007282
603.000000	0.007312
602.000000	0.007294
601.000000	0.007366
600.000000	0.007137
599.000000	0.007327
598.000000	0.007793
597.000000	0.007609
596.000000	0.007746
595.000000	0.007637
594.000000	0.007786
593.000000	0.007426
592.000000	0.007550
591.000000	0.007738
590.000000	0.007666
589.000000	0.007466
588.000000	0.007968
587.000000	0.007741
586.000000	0.007722
585.000000	0.007556
584.000000	0.007767
583.000000	0.007816
582.000000	0.007668
581.000000	0.008145
580.000000	0.007954
579.000000	0.008058
578.000000	0.008490
577.000000	0.008278
576.000000	0.008335
575.000000	0.008107
574.000000	0.008214
573.000000	0.008045
572.000000	0.008254
571.000000	0.008244
570.000000	0.008420
569.000000	0.008418
568.000000	0.008786
567.000000	0.008846
566.000000	0.008732
565.000000	0.008768
564.000000	0.008037
563.000000	0.008658
562.000000	0.008731
561.000000	0.008819
560.000000	0.008751
559.000000	0.008800
558.000000	0.008791
557.000000	0.008577
556.000000	0.008970
555.000000	0.008665
554.000000	0.008652
553.000000	0.008743
552.000000	0.008965
551.000000	0.009041
550.000000	0.009188
549.000000	0.009624
548.000000	0.008891
547.000000	0.009073
546.000000	0.009173
545.000000	0.009018
544.000000	0.009136
543.000000	0.009317
542.000000	0.009516
541.000000	0.009491
540.000000	0.009393
539.000000	0.009676
538.000000	0.009547
537.000000	0.009505
536.000000	0.009634
535.000000	0.009750
534.000000	0.009667
533.000000	0.009801
532.000000	0.009939
531.000000	0.010244
530.000000	0.010103
529.000000	0.009974
528.000000	0.010055
527.000000	0.010202
526.000000	0.009934
525.000000	0.009853
524.000000	0.010230
523.000000	0.009947
522.000000	0.010434
521.000000	0.010490
520.000000	0.010371
519.000000	0.010314
518.000000	0.010494
517.000000	0.010711
516.000000	0.010767
515.000000	0.010792
514.000000	0.010697
513.000000	0.010902
512.000000	0.011109
511.000000	0.011272
510.000000	0.011222
509.000000	0.011488
508.000000	0.011304
507.000000	0.011749
506.000000	0.011535
505.000000	0.011547
504.000000	0.011835
503.000000	0.011661
502.000000	0.011880
501.000000	0.012122
500.000000	0.012299
499.000000	0.012407
498.000000	0.012496
497.000000	0.012321
496.000000	0.012663
495.000000	0.012829
494.000000	0.012800
493.000000	0.012806
492.000000	0.013147
491.000000	0.013619
490.000000	0.013489
489.000000	0.013891
488.000000	0.014228
487.000000	0.014094
486.000000	0.014153
485.000000	0.014252
484.000000	0.014426
483.000000	0.014663
482.000000	0.015121
481.000000	0.015325
480.000000	0.015755
479.000000	0.016009
478.000000	0.016168
477.000000	0.016275
476.000000	0.016039
475.000000	0.016882
474.000000	0.017023
473.000000	0.017350
472.000000	0.017760
471.000000	0.018131
470.000000	0.018619
469.000000	0.019039
468.000000	0.019088
467.000000	0.019605
466.000000	0.020188
465.000000	0.020598
464.000000	0.021161
463.000000	0.021446
462.000000	0.021930
461.000000	0.022650
460.000000	0.023607
459.000000	0.024332
458.000000	0.024660
457.000000	0.025322
456.000000	0.026398
455.000000	0.026591
454.000000	0.027833
453.000000	0.029004
452.000000	0.029483
451.000000	0.030609
450.000000	0.031965
449.000000	0.033249
448.000000	0.034778
447.000000	0.036295
446.000000	0.037906
445.000000	0.039620
444.000000	0.041051
443.000000	0.044145
442.000000	0.046424
441.000000	0.049480
440.000000	0.052668
439.000000	0.056786
438.000000	0.061032
437.000000	0.066734
436.000000	0.072447
435.000000	0.079431
434.000000	0.087876
433.000000	0.098637
432.000000	0.110704
431.000000	0.125743
430.000000	0.144443
429.000000	0.165401
428.000000	0.188791
427.000000	0.216599
426.000000	0.247414
425.000000	0.278635
424.000000	0.319273
423.000000	0.361941
422.000000	0.412490
421.000000	0.455040
420.000000	0.514292
419.000000	0.579008
418.000000	0.647388
417.000000	0.711943
416.000000	0.783936
415.000000	0.859340
414.000000	0.934279
413.000000	1.007849
412.000000	1.078493
411.000000	1.144189
410.000000	1.202668
409.000000	1.250122
408.000000	1.289899
407.000000	1.316928
406.000000	1.338355
405.000000	1.351427
404.000000	1.358255
403.000000	1.359829
402.000000	1.361936
401.000000	1.364370
400.000000	1.364423
399.000000	1.361240
398.000000	1.361135
397.000000	1.359629
396.000000	1.354438
395.000000	1.349178
394.000000	1.350484
393.000000	1.346041
392.000000	1.344281
391.000000	1.342131
390.000000	1.336344
