nm	Abs
700.000000	0.002526
699.000000	0.002758
698.000000	0.002840
697.000000	0.002841
696.000000	0.002694
695.000000	0.002703
694.000000	0.002745
693.000000	0.002786
692.000000	0.002706
691.000000	0.002727
690.000000	0.002740
689.000000	0.002926
688.000000	0.002865
687.000000	0.002825
686.000000	0.002994
685.000000	0.003012
684.000000	0.003025
683.000000	0.003564
682.000000	0.003772
681.000000	0.003723
680.000000	0.003803
679.000000	0.003737
678.000000	0.003714
677.000000	0.003866
676.000000	0.003628
675.000000	0.003618
674.000000	0.003556
673.000000	0.003684
672.000000	0.003814
671.000000	0.003620
670.000000	0.003868
669.000000	0.003927
668.000000	0.003873
667.000000	0.003688
666.000000	0.003740
665.000000	0.003778
664.000000	0.003419
663.000000	0.003854
662.000000	0.003831
661.000000	0.003522
660.000000	0.003624
659.000000	0.003853
658.000000	0.003745
657.000000	0.003709
656.000000	0.003655
655.000000	0.003697
654.000000	0.003299
653.000000	0.003791
652.000000	0.003550
651.000000	0.003763
650.000000	0.003634
649.000000	0.003897
648.000000	0.003752
647.000000	0.003581
646.000000	0.003587
645.000000	0.003642
644.000000	0.003384
643.000000	0.003556
642.000000	0.003650
641.000000	0.003692
640.000000	0.003705
639.000000	0.003875
638.000000	0.003626
637.000000	0.003369
636.000000	0.003595
635.000000	0.003661
634.000000	0.003641
633.000000	0.003658
632.000000	0.003566
631.000000	0.003929
630.000000	0.003733
629.000000	0.003992
628.000000	0.003663
627.000000	0.003880
626.000000	0.004033
625.000000	0.003641
624.000000	0.003816
623.000000	0.003802
622.000000	0.003598
621.000000	0.003918
620.000000	0.003776
619.000000	0.004010
618.000000	0.003924
617.000000	0.003932
616.000000	0.003858
615.000000	0.003859
614.000000	0.003981
613.000000	0.003832
612.000000	0.003674
611.000000	0.003691
610.000000	0.003938
609.000000	0.003766
608.000000	0.003912
607.000000	0.004032
606.000000	0.003960
605.000000	0.004198
604.000000	0.003738
603.000000	0.004069
602.000000	0.003788
601.000000	0.003851
600.000000	0.003915
599.000000	0.004014
598.000000	0.004180
597.000000	0.004172
596.000000	0.004155
595.000000	0.003887
594.000000	0.003859
593.000000	0.004215
592.000000	0.004241
591.000000	0.004464
590.000000	0.004067
589.000000	0.004018
588.000000	0.004347
587.000000	0.004147
586.000000	0.004146
585.000000	0.004184
584.000000	0.004188
583.000000	0.004507
582.000000	0.004488
581.000000	0.004556
580.000000	0.004646
579.000000	0.004292
578.000000	0.004658
577.000000	0.004819
576.000000	0.004606
575.000000	0.004621
574.000000	0.004465
573.000000	0.004520
572.000000	0.005035
571.000000	0.004694
570.000000	0.004858
569.000000	0.005019
568.000000	0.004974
567.000000	0.005185
566.000000	0.005121
565.000000	0.005238
564.000000	0.004825
563.000000	0.005248
562.000000	0.005264
561.000000	0.005155
560.000000	0.005236
559.000000	0.004708
558.000000	0.005286
557.000000	0.005201
556.000000	0.005112
555.000000	0.004829
554.000000	0.004948
553.000000	0.005060
552.000000	0.005191
551.000000	0.005523
550.000000	0.005406
549.000000	0.005412
548.000000	0.005056
547.000000	0.005144
546.000000	0.005172
545.000000	0.005157
544.000000	0.005369
543.000000	0.005347
542.000000	0.005452
541.000000	0.005426
540.000000	0.005586
539.000000	0.005713
538.000000	0.005800
537.000000	0.005592
536.000000	0.006063
535.000000	0.005587
534.000000	0.005808
533.000000	0.005817
532.000000	0.006092
531.000000	0.006121
530.000000	0.005896
529.000000	0.005879
528.000000	0.006019
527.000000	0.006165
526.000000	0.005706
525.000000	0.005975
524.000000	0.006288
523.000000	0.006073
522.000000	0.006489
521.000000	0.006143
520.000000	0.006415
519.000000	0.006218
518.000000	0.006462
517.000000	0.006614
516.000000	0.006553
515.000000	0.006484
514.000000	0.006360
513.000000	0.006675
512.000000	0.006616
511.000000	0.006778
510.000000	0.007025
509.000000	0.006934
508.000000	0.006966
507.000000	0.007237
506.000000	0.007166
505.000000	0.007289
504.000000	0.007307
503.000000	0.007288
502.000000	0.007327
501.000000	0.007529
500.000000	0.007900
499.000000	0.007682
498.000000	0.008007
497.000000	0.007893
496.000000	0.008042
495.000000	0.007933
494.000000	0.008135
493.000000	0.008175
492.000000	0.008345
491.000000	0.008462
490.000000	0.008531
489.000000	0.008982
488.000000	0.009013
487.000000	0.009103
486.000000	0.009273
485.000000	0.009297
484.000000	0.009166
483.000000	0.009736
482.000000	0.009762
481.000000	0.009908
480.000000	0.009933
479.000000	0.010251
478.000000	0.010120
477.000000	0.010210
476.000000	0.010273
475.000000	0.010528
474.000000	0.010684
473.000000	0.010732
472.000000	0.010691
471.000000	0.011185
470.000000	0.011478
469.000000	0.011632
468.000000	0.011782
467.000000	0.011714
466.000000	0.011863
465.000000	0.012145
464.000000	0.012482
463.000000	0.012579
462.000000	0.012684
461.000000	0.012867
460.000000	0.013352
459.000000	0.013830
458.000000	0.013824
457.000000	0.014108
456.000000	0.014283
455.000000	0.014286
454.000000	0.014885
453.000000	0.014721
452.000000	0.015191
451.000000	0.015641
450.000000	0.015536
449.000000	0.015909
448.000000	0.016411
447.000000	0.016541
446.000000	0.016860
445.000000	0.017017
444.000000	0.017272
443.000000	0.018244
442.000000	0.018382
441.000000	0.018663
440.000000	0.019094
439.000000	0.019239
438.000000	0.019577
437.000000	0.020045
436.000000	0.020505
435.000000	0.020620
434.000000	0.021046
433.000000	0.021792
432.000000	0.022254
431.000000	0.022770
430.000000	0.023664
429.000000	0.024104
428.000000	0.024187
427.000000	0.024727
426.000000	0.025647
425.000000	0.025593
424.000000	0.026499
423.000000	0.026757
422.000000	0.028193
421.000000	0.026716
420.000000	0.027594
419.000000	0.028245
418.000000	0.029443
417.000000	0.030260
416.000000	0.031446
415.000000	0.032479
414.000000	0.033698
413.000000	0.034954
412.000000	0.036397
411.000000	0.038072
410.000000	0.039569
409.000000	0.041232
408.000000	0.042883
407.000000	0.044803
406.000000	0.046386
405.000000	0.048431
404.000000	0.049994
403.000000	0.052015
402.000000	0.054344
401.000000	0.056783
400.000000	0.058810
399.000000	0.062091
398.000000	0.065229
397.000000	0.068933
396.000000	0.073710
395.000000	0.080543
394.000000	0.088935
393.000000	0.098626
392.000000	0.111637
391.000000	0.127797
390.000000	0.146611
