nm	Abs
700.000000	0.001064
699.000000	0.001118
698.000000	0.001315
697.000000	0.001057
696.000000	0.001103
695.000000	0.001177
694.000000	0.001239
693.000000	0.001177
692.000000	0.001042
691.000000	0.001141
690.000000	0.001084
689.000000	0.001224
688.000000	0.001093
687.000000	0.001196
686.000000	0.001274
685.000000	0.001357
684.000000	0.001349
683.000000	0.001842
682.000000	0.001802
681.000000	0.001753
680.000000	0.001864
679.000000	0.001836
678.000000	0.001911
677.000000	0.001873
676.000000	0.001920
675.000000	0.001830
674.000000	0.001892
673.000000	0.001892
672.000000	0.001732
671.000000	0.001662
670.000000	0.002045
669.000000	0.001988
668.000000	0.002298
667.000000	0.002138
666.000000	0.001982
665.000000	0.001999
664.000000	0.001719
663.000000	0.002012
662.000000	0.001628
661.000000	0.001563
660.000000	0.001873
659.000000	0.002138
658.000000	0.002183
657.000000	0.001927
656.000000	0.002018
655.000000	0.001956
654.000000	0.001713
653.000000	0.001738
652.000000	0.001772
651.000000	0.001929
650.000000	0.001672
649.000000	0.001818
648.000000	0.001955
647.000000	0.002025
646.000000	0.001947
645.000000	0.001948
644.000000	0.001737
643.000000	0.001836
642.000000	0.001790
641.000000	0.001831
640.000000	0.001641
639.000000	0.001848
638.000000	0.001953
637.000000	0.001804
636.000000	0.001729
635.000000	0.001999
634.000000	0.002016
633.000000	0.001746
632.000000	0.001834
631.000000	0.001887
630.000000	0.001879
629.000000	0.002070
628.000000	0.001951
627.000000	0.002145
626.000000	0.002244
625.000000	0.002241
624.000000	0.002162
623.000000	0.001934
622.000000	0.001789
621.000000	0.001988
620.000000	0.002096
619.000000	0.002021
618.000000	0.001989
617.000000	0.002018
616.000000	0.002027
615.000000	0.002441
614.000000	0.002071
613.000000	0.001918
612.000000	0.001856
611.000000	0.001977
610.000000	0.001919
609.000000	0.001972
608.000000	0.001972
607.000000	0.002280
606.000000	0.002279
605.000000	0.002146
604.000000	0.002200
603.000000	0.002075
602.000000	0.001971
601.000000	0.002030
600.000000	0.001706
599.000000	0.002092
598.000000	0.002220
597.000000	0.002104
596.000000	0.002482
595.000000	0.002220
594.000000	0.002287
593.000000	0.001963
592.000000	0.002276
591.000000	0.002239
590.000000	0.001787
589.000000	0.001938
588.000000	0.002176
587.000000	0.002221
586.000000	0.002168
585.000000	0.002196
584.000000	0.002407
583.000000	0.002434
582.000000	0.002446
581.000000	0.002175
580.000000	0.002771
579.000000	0.002210
578.000000	0.002662
577.000000	0.002555
576.000000	0.002510
575.000000	0.002568
574.000000	0.002692
573.000000	0.002623
572.000000	0.002707
571.000000	0.002417
570.000000	0.002516
569.000000	0.002579
568.000000	0.002685
567.000000	0.002947
566.000000	0.002744
565.000000	0.002825
564.000000	0.002374
563.000000	0.002826
562.000000	0.002826
561.000000	0.003047
560.000000	0.003022
559.000000	0.002581
558.000000	0.002677
557.000000	0.002614
556.000000	0.002669
555.000000	0.002438
554.000000	0.002531
553.000000	0.002442
552.000000	0.002713
551.000000	0.002632
550.000000	0.002822
549.000000	0.003029
548.000000	0.002682
547.000000	0.002783
546.000000	0.002803
545.000000	0.002376
544.000000	0.002545
543.000000	0.002570
542.000000	0.002692
541.000000	0.002639
540.000000	0.002574
539.000000	0.002849
538.000000	0.002933
537.000000	0.002967
536.000000	0.003004
535.000000	0.002789
534.000000	0.002810
533.000000	0.002907
532.000000	0.003343
531.000000	0.003029
530.000000	0.002906
529.000000	0.003055
528.000000	0.003254
527.000000	0.003194
526.000000	0.002894
525.000000	0.002878
