nm	Abs
700.000000	-0.000192
699.000000	0.000045
698.000000	-0.000115
697.000000	0.000098
696.000000	-0.000020
695.000000	0.000234
694.000000	0.000008
693.000000	0.000246
692.000000	-0.000033
691.000000	0.000176
690.000000	0.000049
689.000000	-0.000041
688.000000	0.000160
687.000000	0.000164
686.000000	0.000177
685.000000	-0.000004
684.000000	0.000148
683.000000	0.000049
682.000000	-0.000049
681.000000	0.000045
680.000000	0.000284
679.000000	0.000473
678.000000	0.000321
677.000000	0.000515
676.000000	0.000350
675.000000	0.000453
674.000000	0.000523
673.000000	0.000511
672.000000	0.000392
671.000000	0.000318
670.000000	0.000421
669.000000	0.000615
668.000000	0.000660
667.000000	0.000219
666.000000	0.000458
665.000000	0.000392
664.000000	0.000264
663.000000	0.000388
662.000000	0.000326
661.000000	0.000393
660.000000	0.000484
659.000000	0.000389
658.000000	0.000219
657.000000	0.000219
656.000000	0.000343
655.000000	0.000004
654.000000	0.000008
653.000000	-0.000012
652.000000	0.000190
651.000000	0.000170
650.000000	0.000199
649.000000	0.000335
648.000000	0.000340
647.000000	0.000414
646.000000	0.000452
645.000000	0.000033
644.000000	0.000191
643.000000	0.000236
642.000000	0.000298
641.000000	0.000211
640.000000	0.000373
639.000000	0.000543
638.000000	0.000435
637.000000	0.000543
636.000000	0.000282
635.000000	0.000216
634.000000	0.000369
633.000000	0.000041
632.000000	0.000278
631.000000	0.000598
630.000000	0.000456
629.000000	0.000581
628.000000	0.000432
627.000000	0.000386
626.000000	0.000349
625.000000	0.000183
624.000000	0.000295
623.000000	0.000398
622.000000	0.000602
621.000000	0.000369
620.000000	0.000320
619.000000	0.000386
618.000000	0.000278
617.000000	0.000502
616.000000	0.000154
615.000000	0.000349
614.000000	0.000274
613.000000	0.000253
612.000000	0.000295
611.000000	0.000382
610.000000	0.000573
609.000000	0.000291
608.000000	0.000374
607.000000	0.000486
606.000000	0.000303
605.000000	0.000357
604.000000	0.000295
603.000000	0.000158
602.000000	0.000299
601.000000	0.000569
600.000000	0.000830
599.000000	0.000482
598.000000	0.000411
597.000000	0.000232
596.000000	0.000332
595.000000	0.000261
594.000000	0.000241
593.000000	0.000623
592.000000	0.000328
591.000000	0.000374
590.000000	0.000411
589.000000	0.000557
588.000000	0.000345
587.000000	0.000558
586.000000	0.000363
585.000000	-0.000033
584.000000	0.000138
583.000000	0.000448
582.000000	0.000820
581.000000	0.000361
580.000000	0.000206
579.000000	0.000357
578.000000	0.000151
577.000000	0.000429
576.000000	0.000328
575.000000	0.000190
574.000000	0.000371
573.000000	0.000405
572.000000	0.000444
571.000000	0.000368
570.000000	0.000609
569.000000	0.000254
568.000000	0.000347
567.000000	0.000309
566.000000	0.000097
565.000000	0.000245
564.000000	0.000554
563.000000	0.000546
562.000000	0.000736
561.000000	0.000923
560.000000	0.000703
559.000000	0.000199
558.000000	0.000152
557.000000	0.000491
556.000000	0.000347
555.000000	0.000508
554.000000	0.000592
553.000000	0.000250
552.000000	0.000321
551.000000	0.000431
550.000000	0.000173
549.000000	0.000440
548.000000	0.000393
547.000000	0.000258
546.000000	0.000524
545.000000	0.000287
544.000000	0.000291
543.000000	0.000570
542.000000	0.000338
541.000000	0.000439
540.000000	0.000144
539.000000	0.000279
538.000000	0.000135
537.000000	0.000633
536.000000	0.000443
535.000000	0.000566
534.000000	0.000376
533.000000	0.000701
532.000000	0.000667
531.000000	0.000464
530.000000	0.000468
529.000000	0.000490
528.000000	0.000519
527.000000	0.000688
526.000000	0.000536
525.000000	0.000519
524.000000	0.000540
523.000000	0.000849
522.000000	0.000629
521.000000	0.000502
520.000000	0.000561
519.000000	0.000464
518.000000	0.000397
517.000000	0.000489
516.000000	0.000645
515.000000	0.000852
514.000000	0.000637
513.000000	0.000970
512.000000	0.000712
511.000000	0.000973
510.000000	0.000615
509.000000	0.000569
508.000000	0.000707
507.000000	0.000598
506.000000	0.000577
505.000000	0.000741
504.000000	0.000677
503.000000	0.000711
502.000000	0.000816
501.000000	0.000782
500.000000	0.000651
499.000000	0.000715
498.000000	0.000828
497.000000	0.000613
496.000000	0.000630
495.000000	0.000790
494.000000	0.000894
493.000000	0.001004
492.000000	0.000924
491.000000	0.000793
490.000000	0.000558
489.000000	0.000671
488.000000	0.000940
487.000000	0.000743
486.000000	0.000902
485.000000	0.001028
484.000000	0.000814
483.000000	0.001292
482.000000	0.000990
481.000000	0.001266
480.000000	0.001271
479.000000	0.000847
478.000000	0.001090
477.000000	0.001229
476.000000	0.001153
475.000000	0.001041
474.000000	0.000906
473.000000	0.001414
472.000000	0.001338
471.000000	0.001372
470.000000	0.001369
469.000000	0.001290
468.000000	0.001227
467.000000	0.001422
466.000000	0.001464
465.000000	0.001330
464.000000	0.001483
463.000000	0.001842
462.000000	0.002104
461.000000	0.001973
460.000000	0.001295
459.000000	0.001452
458.000000	0.001483
457.000000	0.001927
456.000000	0.001822
455.000000	0.001581
454.000000	0.002276
453.000000	0.001857
452.000000	0.002267
451.000000	0.002040
450.000000	0.002281
449.000000	0.001880
448.000000	0.001999
447.000000	0.001699
446.000000	0.002303
445.000000	0.002108
444.000000	0.002704
443.000000	0.003144
442.000000	0.003072
441.000000	0.002476
440.000000	0.002980
439.000000	0.003070
438.000000	0.003121
437.000000	0.002909
436.000000	0.002847
435.000000	0.003476
434.000000	0.003892
433.000000	0.003849
432.000000	0.004197
431.000000	0.004224
430.000000	0.003959
429.000000	0.004129
428.000000	0.004479
427.000000	0.004497
426.000000	0.004691
425.000000	0.004584
424.000000	0.004656
423.000000	0.005343
422.000000	0.005349
421.000000	0.005119
420.000000	0.005314
419.000000	0.005351
418.000000	0.005662
417.000000	0.006017
416.000000	0.006028
415.000000	0.006523
414.000000	0.006744
413.000000	0.006852
412.000000	0.007150
411.000000	0.007607
410.000000	0.007950
409.000000	0.008147
408.000000	0.008557
407.000000	0.009279
406.000000	0.009502
405.000000	0.009745
404.000000	0.010088
403.000000	0.010874
402.000000	0.011133
401.000000	0.012149
400.000000	0.012617
399.000000	0.013203
398.000000	0.013445
397.000000	0.014275
396.000000	0.015072
395.000000	0.015735
394.000000	0.016351
393.000000	0.017035
392.000000	0.018205
391.000000	0.019003
390.000000	0.019950
