nm	Abs
700.000000	0.004788
699.000000	0.004926
698.000000	0.004817
697.000000	0.005068
696.000000	0.004985
695.000000	0.005184
694.000000	0.005198
693.000000	0.005392
692.000000	0.005126
691.000000	0.005296
690.000000	0.005165
689.000000	0.005205
688.000000	0.005486
687.000000	0.005573
686.000000	0.005612
685.000000	0.005640
684.000000	0.005702
683.000000	0.005267
682.000000	0.005664
681.000000	0.005623
680.000000	0.006147
679.000000	0.005808
678.000000	0.006107
677.000000	0.006303
676.000000	0.006066
675.000000	0.006164
674.000000	0.006448
673.000000	0.006238
672.000000	0.006260
671.000000	0.006321
670.000000	0.006371
669.000000	0.006967
668.000000	0.006769
667.000000	0.006755
666.000000	0.006682
665.000000	0.006764
664.000000	0.006792
663.000000	0.006592
662.000000	0.007037
661.000000	0.006695
660.000000	0.007256
659.000000	0.006979
658.000000	0.007236
657.000000	0.007491
656.000000	0.007390
655.000000	0.007026
654.000000	0.007080
653.000000	0.007116
652.000000	0.007219
651.000000	0.007383
650.000000	0.007265
649.000000	0.007796
648.000000	0.007596
647.000000	0.007651
646.000000	0.007728
645.000000	0.007741
644.000000	0.007739
643.000000	0.007873
642.000000	0.008073
641.000000	0.008126
640.000000	0.008309
639.000000	0.008567
638.000000	0.008532
637.000000	0.008611
636.000000	0.008414
635.000000	0.008572
634.000000	0.008636
633.000000	0.008784
632.000000	0.008929
631.000000	0.009146
630.000000	0.009205
629.000000	0.009499
628.000000	0.009479
627.000000	0.009629
626.000000	0.009520
625.000000	0.009643
624.000000	0.009610
623.000000	0.009782
622.000000	0.010193
621.000000	0.010560
620.000000	0.010436
619.000000	0.010541
618.000000	0.010614
617.000000	0.010901
616.000000	0.010829
615.000000	0.010905
614.000000	0.011153
613.000000	0.011395
612.000000	0.011506
611.000000	0.011894
610.000000	0.012252
609.000000	0.012050
608.000000	0.012360
607.000000	0.012581
606.000000	0.012525
605.000000	0.012881
604.000000	0.013059
603.000000	0.013186
602.000000	0.013637
601.000000	0.013992
600.000000	0.014356
599.000000	0.014408
598.000000	0.014404
597.000000	0.014774
596.000000	0.014922
595.000000	0.015384
594.000000	0.015636
593.000000	0.015840
592.000000	0.015977
591.000000	0.016511
590.000000	0.016796
589.000000	0.017064
588.000000	0.017274
587.000000	0.017572
586.000000	0.017782
585.000000	0.017919
584.000000	0.018371
583.000000	0.018728
582.000000	0.019344
581.000000	0.019193
580.000000	0.019702
579.000000	0.020042
578.000000	0.020095
577.000000	0.020591
576.000000	0.021148
575.000000	0.021440
574.000000	0.021935
573.000000	0.022319
572.000000	0.022688
571.000000	0.022836
570.000000	0.023267
569.000000	0.023705
568.000000	0.023799
567.000000	0.024278
566.000000	0.024843
565.000000	0.025445
564.000000	0.025765
563.000000	0.026260
562.000000	0.026879
561.000000	0.027140
560.000000	0.027992
559.000000	0.028609
558.000000	0.028913
557.000000	0.029963
556.000000	0.030358
555.000000	0.031046
554.000000	0.031799
553.000000	0.032057
552.000000	0.032916
551.000000	0.033539
550.000000	0.034014
549.000000	0.034847
548.000000	0.035483
547.000000	0.036164
546.000000	0.037104
545.000000	0.037692
544.000000	0.038454
543.000000	0.039417
542.000000	0.040207
541.000000	0.040945
540.000000	0.041693
539.000000	0.042382
538.000000	0.043010
537.000000	0.044498
536.000000	0.045106
535.000000	0.046268
534.000000	0.047145
533.000000	0.048283
532.000000	0.048850
531.000000	0.050222
530.000000	0.050845
529.000000	0.052133
528.000000	0.053340
527.000000	0.054379
526.000000	0.055200
525.000000	0.056176
524.000000	0.057571
523.000000	0.058456
522.000000	0.059567
521.000000	0.060439
520.000000	0.061394
519.000000	0.062476
518.000000	0.063159
517.000000	0.064464
516.000000	0.065653
515.000000	0.066710
514.000000	0.067425
513.000000	0.068205
512.000000	0.068954
511.000000	0.070073
510.000000	0.070648
509.000000	0.071285
508.000000	0.072304
507.000000	0.073051
506.000000	0.073767
505.000000	0.074987
504.000000	0.075637
503.000000	0.076465
502.000000	0.076994
501.000000	0.077694
500.000000	0.078808
499.000000	0.079185
498.000000	0.080156
497.000000	0.081000
496.000000	0.081713
495.000000	0.082428
494.000000	0.083441
493.000000	0.083903
492.000000	0.084753
491.000000	0.085179
490.000000	0.085734
489.000000	0.086762
488.000000	0.087671
487.000000	0.088207
486.000000	0.089184
485.000000	0.090107
484.000000	0.090394
483.000000	0.091421
482.000000	0.091877
481.000000	0.092847
480.000000	0.093512
479.000000	0.093874
478.000000	0.094771
477.000000	0.095090
476.000000	0.096054
475.000000	0.096410
474.000000	0.096985
473.000000	0.097939
472.000000	0.098549
471.000000	0.098867
470.000000	0.100103
469.000000	0.100600
468.000000	0.101390
467.000000	0.102313
466.000000	0.103535
465.000000	0.104498
464.000000	0.105614
463.000000	0.106904
462.000000	0.108359
461.000000	0.109675
460.000000	0.110683
459.000000	0.111936
458.000000	0.113528
457.000000	0.115502
456.000000	0.117188
455.000000	0.119037
454.000000	0.120836
453.000000	0.122502
452.000000	0.125030
451.000000	0.126803
450.000000	0.129273
449.000000	0.131459
448.000000	0.133939
447.000000	0.136517
446.000000	0.138915
445.000000	0.142137
444.000000	0.145044
443.000000	0.148387
442.000000	0.151783
441.000000	0.155044
440.000000	0.158982
439.000000	0.163692
438.000000	0.167331
437.000000	0.171966
436.000000	0.176396
435.000000	0.181848
434.000000	0.187485
433.000000	0.193592
432.000000	0.199462
431.000000	0.205710
430.000000	0.213308
429.000000	0.220304
428.000000	0.227899
427.000000	0.235361
426.000000	0.242074
425.000000	0.248730
424.000000	0.254955
423.000000	0.260544
422.000000	0.265640
421.000000	0.257941
420.000000	0.259290
419.000000	0.259581
418.000000	0.259240
417.000000	0.258330
416.000000	0.257157
415.000000	0.256244
414.000000	0.255324
413.000000	0.255035
412.000000	0.255680
411.000000	0.256009
410.000000	0.257855
409.000000	0.259075
408.000000	0.259864
407.000000	0.261703
