nm	Abs
700.000000	0.001154
699.000000	0.001130
698.000000	0.001106
697.000000	0.001373
696.000000	0.000976
695.000000	0.001279
694.000000	0.001292
693.000000	0.001083
692.000000	0.001087
691.000000	0.001215
690.000000	0.001108
689.000000	0.001273
688.000000	0.001224
687.000000	0.001340
686.000000	0.001303
685.000000	0.001464
684.000000	0.001238
683.000000	0.001876
682.000000	0.001884
681.000000	0.001952
680.000000	0.002116
679.000000	0.002047
678.000000	0.002022
677.000000	0.002113
676.000000	0.002177
675.000000	0.001926
674.000000	0.001654
673.000000	0.002265
672.000000	0.002166
671.000000	0.002248
670.000000	0.002340
669.000000	0.002146
668.000000	0.001994
667.000000	0.001866
666.000000	0.001677
665.000000	0.001550
664.000000	0.001723
663.000000	0.001612
662.000000	0.001563
661.000000	0.001848
660.000000	0.001460
659.000000	0.002105
658.000000	0.001820
657.000000	0.001614
656.000000	0.001784
655.000000	0.001764
654.000000	0.001818
653.000000	0.001656
652.000000	0.001926
651.000000	0.001997
650.000000	0.001856
649.000000	0.001769
648.000000	0.001960
647.000000	0.001869
646.000000	0.001816
645.000000	0.001974
644.000000	0.002033
643.000000	0.001842
642.000000	0.002120
641.000000	0.001987
640.000000	0.002203
639.000000	0.002224
638.000000	0.001863
637.000000	0.002191
636.000000	0.001868
635.000000	0.001860
634.000000	0.002121
633.000000	0.002142
632.000000	0.001931
631.000000	0.001906
630.000000	0.001964
629.000000	0.002134
628.000000	0.002089
627.000000	0.001931
626.000000	0.002035
625.000000	0.001877
624.000000	0.002019
623.000000	0.002197
622.000000	0.001944
621.000000	0.002114
620.000000	0.002184
619.000000	0.002072
618.000000	0.002284
617.000000	0.002051
616.000000	0.002065
615.000000	0.001882
614.000000	0.002165
613.000000	0.002036
612.000000	0.002190
611.000000	0.002227
610.000000	0.002236
609.000000	0.002235
608.000000	0.002044
607.000000	0.002169
606.000000	0.001732
605.000000	0.001869
604.000000	0.001928
603.000000	0.002115
602.000000	0.002215
601.000000	0.002493
600.000000	0.002338
599.000000	0.002052
598.000000	0.002360
597.000000	0.002143
596.000000	0.002105
595.000000	0.002438
594.000000	0.002130
593.000000	0.002073
592.000000	0.002103
591.000000	0.002320
590.000000	0.002005
589.000000	0.002080
588.000000	0.002403
587.000000	0.002265
586.000000	0.002091
585.000000	0.001862
584.000000	0.001743
583.000000	0.002319
582.000000	0.002476
581.000000	0.002344
580.000000	0.002418
579.000000	0.002294
578.000000	0.002241
577.000000	0.002156
576.000000	0.002188
