nm	Abs
700.000000	0.001454
699.000000	0.001229
698.000000	0.001262
697.000000	0.001418
696.000000	0.001185
695.000000	0.001480
694.000000	0.001403
693.000000	0.001485
692.000000	0.001161
691.000000	0.001421
690.000000	0.001277
689.000000	0.001281
688.000000	0.001257
687.000000	0.001414
686.000000	0.001431
685.000000	0.001633
684.000000	0.001456
683.000000	0.001946
682.000000	0.001843
681.000000	0.001939
680.000000	0.002046
679.000000	0.001915
678.000000	0.002076
677.000000	0.002237
676.000000	0.002007
675.000000	0.002108
674.000000	0.001840
673.000000	0.002108
672.000000	0.001918
671.000000	0.002190
670.000000	0.002187
669.000000	0.001973
668.000000	0.002006
667.000000	0.001916
666.000000	0.001735
665.000000	0.001579
664.000000	0.001906
663.000000	0.001666
662.000000	0.001612
661.000000	0.001463
660.000000	0.001344
659.000000	0.001765
658.000000	0.001858
657.000000	0.001639
656.000000	0.001859
655.000000	0.001705
654.000000	0.001577
653.000000	0.001760
652.000000	0.001673
651.000000	0.001731
650.000000	0.001727
649.000000	0.001852
648.000000	0.001977
647.000000	0.001907
646.000000	0.001825
645.000000	0.001986
644.000000	0.002062
643.000000	0.002004
642.000000	0.002162
641.000000	0.001950
640.000000	0.002045
639.000000	0.002286
638.000000	0.002242
637.000000	0.002312
636.000000	0.002234
635.000000	0.002247
634.000000	0.002242
633.000000	0.002126
632.000000	0.001972
631.000000	0.001831
630.000000	0.002030
629.000000	0.002167
628.000000	0.002255
627.000000	0.001952
626.000000	0.002164
625.000000	0.002210
624.000000	0.002135
623.000000	0.002272
622.000000	0.002198
621.000000	0.002035
620.000000	0.002367
619.000000	0.002268
618.000000	0.002392
617.000000	0.002359
616.000000	0.002206
615.000000	0.002119
614.000000	0.002198
613.000000	0.002244
612.000000	0.002365
611.000000	0.002294
610.000000	0.002219
609.000000	0.002506
608.000000	0.002423
607.000000	0.002410
606.000000	0.002099
605.000000	0.002152
604.000000	0.002053
603.000000	0.002219
602.000000	0.002273
601.000000	0.002293
600.000000	0.002313
599.000000	0.002318
598.000000	0.002189
597.000000	0.002293
596.000000	0.002409
595.000000	0.002521
594.000000	0.002368
593.000000	0.002253
592.000000	0.002203
591.000000	0.002283
590.000000	0.002172
589.000000	0.002318
588.000000	0.002608
587.000000	0.002135
586.000000	0.002108
585.000000	0.001896
584.000000	0.002124
583.000000	0.002130
582.000000	0.002430
581.000000	0.002617
580.000000	0.002410
579.000000	0.002496
578.000000	0.002351
577.000000	0.002456
576.000000	0.002066
575.000000	0.002295
574.000000	0.002576
573.000000	0.002434
572.000000	0.002413
571.000000	0.002706
570.000000	0.002491
569.000000	0.002733
568.000000	0.002677
567.000000	0.002470
566.000000	0.002771
565.000000	0.002496
564.000000	0.002575
563.000000	0.002442
562.000000	0.002502
561.000000	0.002434
560.000000	0.002837
559.000000	0.002571
558.000000	0.002751
557.000000	0.002588
556.000000	0.002548
555.000000	0.002540
554.000000	0.002739
553.000000	0.002588
552.000000	0.002811
551.000000	0.002531
550.000000	0.002680
549.000000	0.002540
548.000000	0.002497
547.000000	0.002793
546.000000	0.002910
545.000000	0.002609
544.000000	0.002795
543.000000	0.002681
542.000000	0.002982
541.000000	0.003104
540.000000	0.002795
539.000000	0.002790
538.000000	0.002886
537.000000	0.002674
536.000000	0.002805
535.000000	0.002873
534.000000	0.002861
533.000000	0.002928
532.000000	0.003122
531.000000	0.002831
530.000000	0.003147
529.000000	0.003052
528.000000	0.002877
527.000000	0.002768
526.000000	0.002675
525.000000	0.002665
524.000000	0.002805
523.000000	0.003105
522.000000	0.003366
521.000000	0.002783
520.000000	0.002923
519.000000	0.002930
518.000000	0.002842
517.000000	0.002566
516.000000	0.002883
515.000000	0.003052
514.000000	0.002875
513.000000	0.002858
512.000000	0.003029
511.000000	0.002948
510.000000	0.003146
509.000000	0.002863
508.000000	0.002951
507.000000	0.002765
506.000000	0.002938
505.000000	0.003003
