nm	Abs
700.000000	0.000605
699.000000	0.000499
698.000000	0.000536
697.000000	0.000586
696.000000	0.000504
695.000000	0.000922
694.000000	0.000791
693.000000	0.000631
692.000000	0.000472
691.000000	0.000685
690.000000	0.000537
689.000000	0.000591
688.000000	0.000632
687.000000	0.000760
686.000000	0.000583
685.000000	0.000912
684.000000	0.000666
683.000000	0.001229
682.000000	0.001130
681.000000	0.000847
680.000000	0.001308
679.000000	0.001350
678.000000	0.001441
677.000000	0.001572
676.000000	0.001108
675.000000	0.000923
674.000000	0.000960
673.000000	0.001418
672.000000	0.001026
671.000000	0.001228
670.000000	0.001228
669.000000	0.001328
668.000000	0.001159
667.000000	0.001230
666.000000	0.001148
665.000000	0.000826
664.000000	0.001028
663.000000	0.000991
662.000000	0.000863
661.000000	0.001033
660.000000	0.000839
659.000000	0.001521
658.000000	0.000975
657.000000	0.001038
656.000000	0.001059
655.000000	0.001075
654.000000	0.001109
653.000000	0.001204
652.000000	0.001072
651.000000	0.001155
650.000000	0.001188
649.000000	0.001267
648.000000	0.001238
647.000000	0.001321
646.000000	0.001069
645.000000	0.001202
644.000000	0.001111
643.000000	0.000982
642.000000	0.001152
641.000000	0.000978
640.000000	0.001023
639.000000	0.001413
638.000000	0.001198
637.000000	0.001630
636.000000	0.001410
635.000000	0.001157
634.000000	0.001161
633.000000	0.001211
632.000000	0.001315
631.000000	0.001203
630.000000	0.001199
629.000000	0.001485
628.000000	0.001249
627.000000	0.001286
626.000000	0.001390
625.000000	0.001232
624.000000	0.000996
623.000000	0.001050
622.000000	0.000929
621.000000	0.001062
620.000000	0.001286
619.000000	0.001423
618.000000	0.001365
617.000000	0.001560
616.000000	0.001307
615.000000	0.001233
614.000000	0.001191
613.000000	0.001179
612.000000	0.001283
611.000000	0.001349
610.000000	0.001158
609.000000	0.001278
608.000000	0.001224
607.000000	0.001382
606.000000	0.001129
605.000000	0.001320
604.000000	0.000971
603.000000	0.000996
602.000000	0.001129
601.000000	0.001128
600.000000	0.001398
599.000000	0.001328
598.000000	0.001324
597.000000	0.001419
596.000000	0.001311
595.000000	0.001423
594.000000	0.001270
593.000000	0.000930
592.000000	0.000955
591.000000	0.001096
590.000000	0.001160
589.000000	0.001376
588.000000	0.001581
587.000000	0.001200
586.000000	0.001084
585.000000	0.001097
584.000000	0.000948
583.000000	0.001196
582.000000	0.001117
581.000000	0.001340
580.000000	0.001447
579.000000	0.001343
578.000000	0.001786
577.000000	0.001481
576.000000	0.001213
575.000000	0.001239
574.000000	0.001278
573.000000	0.001317
572.000000	0.001515
571.000000	0.001630
570.000000	0.001762
569.000000	0.001614
568.000000	0.002007
567.000000	0.001610
566.000000	0.001504
565.000000	0.001551
564.000000	0.001357
563.000000	0.001298
562.000000	0.001031
561.000000	0.001362
560.000000	0.001696
559.000000	0.001438
558.000000	0.001568
557.000000	0.001324
556.000000	0.001374
555.000000	0.001527
554.000000	0.001437
553.000000	0.001519
552.000000	0.001789
551.000000	0.001510
550.000000	0.001522
549.000000	0.001471
548.000000	0.001318
547.000000	0.001517
546.000000	0.001512
545.000000	0.001453
544.000000	0.001414
543.000000	0.001563
542.000000	0.001736
541.000000	0.001909
540.000000	0.001689
539.000000	0.001879
538.000000	0.001798
537.000000	0.001819
536.000000	0.001903
535.000000	0.001781
534.000000	0.001599
533.000000	0.001937
532.000000	0.001983
531.000000	0.001857
530.000000	0.002114
529.000000	0.001786
528.000000	0.001688
527.000000	0.001718
526.000000	0.001401
525.000000	0.001941
524.000000	0.002013
523.000000	0.001983
522.000000	0.001927
521.000000	0.001755
520.000000	0.001852
519.000000	0.001910
518.000000	0.001809
517.000000	0.001792
516.000000	0.001669
515.000000	0.001775
514.000000	0.001758
513.000000	0.001821
512.000000	0.002196
511.000000	0.002048
510.000000	0.001963
509.000000	0.001803
508.000000	0.001924
507.000000	0.001650
506.000000	0.001915
505.000000	0.002251
504.000000	0.001990
503.000000	0.002243
502.000000	0.002267
501.000000	0.002250
500.000000	0.002208
499.000000	0.002031
498.000000	0.002073
497.000000	0.002026
496.000000	0.002458
495.000000	0.002247
494.000000	0.002449
493.000000	0.002357
492.000000	0.002557
491.000000	0.002260
490.000000	0.002729
489.000000	0.002346
488.000000	0.002477
487.000000	0.002311
486.000000	0.002547
485.000000	0.002450
484.000000	0.002672
483.000000	0.002908
482.000000	0.002693
481.000000	0.002592
480.000000	0.002675
479.000000	0.002748
478.000000	0.002625
477.000000	0.002147
476.000000	0.002668
475.000000	0.002705
474.000000	0.002848
473.000000	0.002862
472.000000	0.003001
471.000000	0.002770
470.000000	0.002852
469.000000	0.002961
468.000000	0.003107
467.000000	0.003179
466.000000	0.003151
465.000000	0.002959
464.000000	0.003463
463.000000	0.003387
462.000000	0.003461
461.000000	0.003314
460.000000	0.003379
459.000000	0.003684
458.000000	0.003188
457.000000	0.003332
456.000000	0.003390
455.000000	0.003526
454.000000	0.004008
453.000000	0.004054
452.000000	0.004102
451.000000	0.004247
450.000000	0.004095
449.000000	0.004182
448.000000	0.004026
447.000000	0.003966
446.000000	0.003746
445.000000	0.004507
444.000000	0.004012
443.000000	0.004637
442.000000	0.004829
441.000000	0.004658
440.000000	0.004917
439.000000	0.004661
438.000000	0.004741
437.000000	0.005205
436.000000	0.004959
435.000000	0.005136
434.000000	0.005048
433.000000	0.005463
432.000000	0.005364
431.000000	0.005471
430.000000	0.005482
429.000000	0.005262
428.000000	0.005813
427.000000	0.005514
426.000000	0.005603
425.000000	0.006321
424.000000	0.006161
423.000000	0.006346
422.000000	0.006169
421.000000	0.005308
420.000000	0.005247
419.000000	0.005403
418.000000	0.005479
417.000000	0.005967
416.000000	0.006010
