nm	Abs
700.000000	0.010929
699.000000	0.010778
698.000000	0.010905
697.000000	0.010914
696.000000	0.010983
695.000000	0.011232
694.000000	0.011092
693.000000	0.011179
692.000000	0.011046
691.000000	0.010934
690.000000	0.011028
689.000000	0.011122
688.000000	0.011045
687.000000	0.011275
686.000000	0.011268
685.000000	0.011563
684.000000	0.011451
683.000000	0.011760
682.000000	0.011776
681.000000	0.011599
680.000000	0.012057
679.000000	0.012208
678.000000	0.012219
677.000000	0.012386
676.000000	0.012214
675.000000	0.011910
674.000000	0.012006
673.000000	0.012239
672.000000	0.012286
671.000000	0.012426
670.000000	0.012501
669.000000	0.012692
668.000000	0.012604
667.000000	0.012566
666.000000	0.012273
665.000000	0.012258
664.000000	0.012393
663.000000	0.012558
662.000000	0.012569
661.000000	0.012533
660.000000	0.012602
659.000000	0.012885
658.000000	0.012812
657.000000	0.012619
656.000000	0.012882
655.000000	0.012664
654.000000	0.012707
653.000000	0.012872
652.000000	0.012670
651.000000	0.012769
650.000000	0.012917
649.000000	0.012984
648.000000	0.013060
647.000000	0.013052
646.000000	0.012971
645.000000	0.013003
644.000000	0.012704
643.000000	0.013149
642.000000	0.013347
641.000000	0.013350
640.000000	0.013581
639.000000	0.013714
638.000000	0.013409
637.000000	0.013862
636.000000	0.013588
635.000000	0.013580
634.000000	0.013545
633.000000	0.013383
632.000000	0.013711
631.000000	0.013692
630.000000	0.013842
629.000000	0.014132
628.000000	0.013894
627.000000	0.013944
626.000000	0.013757
625.000000	0.013850
624.000000	0.013839
623.000000	0.014172
622.000000	0.013973
621.000000	0.013996
620.000000	0.014381
619.000000	0.014421
618.000000	0.014646
617.000000	0.014558
616.000000	0.014295
615.000000	0.014449
614.000000	0.014362
613.000000	0.014410
612.000000	0.014775
611.000000	0.014676
610.000000	0.014773
609.000000	0.014835
608.000000	0.014887
607.000000	0.014953
606.000000	0.014820
605.000000	0.014870
604.000000	0.014593
603.000000	0.014860
602.000000	0.014911
601.000000	0.015207
600.000000	0.015259
599.000000	0.015456
598.000000	0.015211
597.000000	0.015187
596.000000	0.015360
595.000000	0.015458
594.000000	0.015507
593.000000	0.015164
592.000000	0.015360
591.000000	0.015616
590.000000	0.015725
589.000000	0.015865
588.000000	0.015896
587.000000	0.015739
586.000000	0.015792
585.000000	0.015821
584.000000	0.015862
583.000000	0.016004
582.000000	0.016163
581.000000	0.016473
580.000000	0.016330
579.000000	0.016466
578.000000	0.016595
577.000000	0.016445
576.000000	0.016234
575.000000	0.016465
574.000000	0.016976
573.000000	0.016703
572.000000	0.016854
571.000000	0.017037
570.000000	0.017147
569.000000	0.017032
568.000000	0.017316
567.000000	0.017102
566.000000	0.017219
565.000000	0.017165
564.000000	0.017032
563.000000	0.017156
562.000000	0.017076
561.000000	0.017186
560.000000	0.018080
559.000000	0.017297
558.000000	0.017461
557.000000	0.017420
556.000000	0.017693
555.000000	0.017716
554.000000	0.018135
553.000000	0.017737
552.000000	0.017962
551.000000	0.018113
550.000000	0.018205
549.000000	0.017818
548.000000	0.017913
547.000000	0.018250
546.000000	0.018489
545.000000	0.018295
544.000000	0.018803
543.000000	0.018436
542.000000	0.018817
541.000000	0.018878
540.000000	0.018837
539.000000	0.019046
538.000000	0.019100
537.000000	0.018936
536.000000	0.019211
535.000000	0.019265
534.000000	0.019305
533.000000	0.019333
532.000000	0.019539
531.000000	0.019342
530.000000	0.019882
529.000000	0.019282
528.000000	0.019604
527.000000	0.019536
526.000000	0.019536
525.000000	0.019978
524.000000	0.020004
523.000000	0.020418
522.000000	0.020336
521.000000	0.020003
520.000000	0.020175
519.000000	0.020251
518.000000	0.020249
517.000000	0.020268
516.000000	0.020355
515.000000	0.020619
514.000000	0.020759
513.000000	0.020665
512.000000	0.020871
511.000000	0.021070
510.000000	0.020960
509.000000	0.020783
508.000000	0.021182
507.000000	0.020981
506.000000	0.021482
505.000000	0.021772
504.000000	0.021612
503.000000	0.021533
502.000000	0.021914
501.000000	0.021935
500.000000	0.022025
499.000000	0.021906
498.000000	0.021952
497.000000	0.021906
496.000000	0.022412
495.000000	0.022325
494.000000	0.022531
493.000000	0.022594
492.000000	0.022707
491.000000	0.022444
490.000000	0.022955
489.000000	0.022794
488.000000	0.022841
487.000000	0.023168
486.000000	0.023066
485.000000	0.023378
484.000000	0.023603
483.000000	0.023751
482.000000	0.023738
481.000000	0.024116
480.000000	0.023678
479.000000	0.023820
478.000000	0.023896
477.000000	0.023824
476.000000	0.024160
475.000000	0.024690
474.000000	0.024634
473.000000	0.024384
472.000000	0.024637
471.000000	0.024881
470.000000	0.025009
469.000000	0.025100
468.000000	0.025225
467.000000	0.025314
466.000000	0.025655
465.000000	0.025541
464.000000	0.025697
463.000000	0.025791
462.000000	0.026117
461.000000	0.025901
460.000000	0.026307
459.000000	0.026475
458.000000	0.025996
457.000000	0.026492
456.000000	0.026616
455.000000	0.026919
454.000000	0.027165
453.000000	0.027372
452.000000	0.027375
451.000000	0.027592
450.000000	0.027683
449.000000	0.027714
448.000000	0.027873
447.000000	0.027786
446.000000	0.027853
445.000000	0.028598
444.000000	0.028551
443.000000	0.028876
442.000000	0.028744
441.000000	0.028938
440.000000	0.029267
439.000000	0.028978
438.000000	0.029408
437.000000	0.029492
436.000000	0.029485
435.000000	0.029467
434.000000	0.030050
433.000000	0.030286
432.000000	0.029976
431.000000	0.029922
430.000000	0.030554
429.000000	0.030360
428.000000	0.030868
427.000000	0.030799
426.000000	0.030990
425.000000	0.031796
424.000000	0.031712
423.000000	0.031508
422.000000	0.031982
421.000000	0.030766
420.000000	0.030728
419.000000	0.030928
418.000000	0.031058
417.000000	0.031459
416.000000	0.031656
415.000000	0.031720
414.000000	0.031852
413.000000	0.031968
412.000000	0.031903
411.000000	0.032394
410.000000	0.032222
409.000000	0.032556
408.000000	0.033044
407.000000	0.032930
406.000000	0.033252
405.000000	0.033489
404.000000	0.033531
403.000000	0.033679
402.000000	0.033868
401.000000	0.034132
400.000000	0.034395
399.000000	0.034643
398.000000	0.034910
397.000000	0.034968
396.000000	0.035513
395.000000	0.035354
394.000000	0.035454
393.000000	0.035656
392.000000	0.036344
391.000000	0.036469
390.000000	0.036251
