nm	Abs
700.000000	0.125592
699.000000	0.125697
698.000000	0.125677
697.000000	0.125869
696.000000	0.125513
695.000000	0.125605
694.000000	0.125603
693.000000	0.125879
692.000000	0.126097
691.000000	0.126219
690.000000	0.126056
689.000000	0.126272
688.000000	0.126316
687.000000	0.126476
686.000000	0.126531
685.000000	0.126704
684.000000	0.126499
683.000000	0.126412
682.000000	0.126445
681.000000	0.126771
680.000000	0.126571
679.000000	0.126503
678.000000	0.126765
677.000000	0.126617
676.000000	0.126722
675.000000	0.126686
674.000000	0.126796
673.000000	0.127307
672.000000	0.127003
671.000000	0.127035
670.000000	0.127257
669.000000	0.127529
668.000000	0.127266
667.000000	0.127132
666.000000	0.127356
665.000000	0.127390
664.000000	0.127701
663.000000	0.127780
662.000000	0.127838
661.000000	0.128093
660.000000	0.127867
659.000000	0.127787
658.000000	0.127728
657.000000	0.127855
656.000000	0.128177
655.000000	0.128315
654.000000	0.128311
653.000000	0.128232
652.000000	0.128512
651.000000	0.128649
650.000000	0.128585
649.000000	0.128443
648.000000	0.128641
647.000000	0.128517
646.000000	0.128522
645.000000	0.128677
644.000000	0.128713
643.000000	0.128888
642.000000	0.128870
641.000000	0.128753
640.000000	0.129095
639.000000	0.128820
638.000000	0.128973
637.000000	0.128687
636.000000	0.129245
635.000000	0.128867
634.000000	0.129082
633.000000	0.129327
632.000000	0.129190
631.000000	0.129224
630.000000	0.129537
629.000000	0.129388
628.000000	0.129360
627.000000	0.129341
626.000000	0.129673
625.000000	0.129432
624.000000	0.129856
623.000000	0.129902
622.000000	0.129839
621.000000	0.129916
620.000000	0.129854
619.000000	0.129868
618.000000	0.129948
617.000000	0.129827
616.000000	0.130209
615.000000	0.130357
614.000000	0.130298
613.000000	0.130433
612.000000	0.130310
611.000000	0.130705
610.000000	0.130669
609.000000	0.130806
608.000000	0.130607
607.000000	0.130482
606.000000	0.130504
605.000000	0.130690
604.000000	0.130830
603.000000	0.130999
602.000000	0.131071
601.000000	0.131051
600.000000	0.131165
599.000000	0.130972
598.000000	0.130999
597.000000	0.131232
596.000000	0.131075
595.000000	0.131514
594.000000	0.131140
593.000000	0.131482
592.000000	0.131548
591.000000	0.131309
590.000000	0.131451
589.000000	0.131065
588.000000	0.131424
587.000000	0.131229
586.000000	0.131266
585.000000	0.131682
584.000000	0.131579
583.000000	0.131595
582.000000	0.131164
581.000000	0.131542
580.000000	0.131615
579.000000	0.131994
578.000000	0.131717
577.000000	0.131332
576.000000	0.131706
575.000000	0.131725
574.000000	0.131994
573.000000	0.132037
572.000000	0.132079
571.000000	0.132309
570.000000	0.132042
569.000000	0.132076
568.000000	0.132238
567.000000	0.132040
566.000000	0.131704
565.000000	0.132202
564.000000	0.132275
563.000000	0.132389
562.000000	0.132231
561.000000	0.132667
560.000000	0.132261
559.000000	0.132479
558.000000	0.132591
557.000000	0.132582
556.000000	0.132556
555.000000	0.132932
554.000000	0.132424
553.000000	0.132599
552.000000	0.132698
551.000000	0.132680
550.000000	0.132758
549.000000	0.132879
548.000000	0.132701
547.000000	0.132662
546.000000	0.132897
545.000000	0.133072
544.000000	0.133017
543.000000	0.133098
542.000000	0.132980
541.000000	0.132986
540.000000	0.133247
539.000000	0.133395
538.000000	0.133070
537.000000	0.133148
536.000000	0.133204
535.000000	0.133074
534.000000	0.133197
533.000000	0.133296
532.000000	0.133321
531.000000	0.133476
530.000000	0.133492
529.000000	0.133289
528.000000	0.133267
527.000000	0.133375
526.000000	0.133300
525.000000	0.133413
524.000000	0.133198
523.000000	0.133109
522.000000	0.133282
521.000000	0.133351
520.000000	0.133491
519.000000	0.133997
518.000000	0.133805
517.000000	0.133966
516.000000	0.133998
515.000000	0.133516
514.000000	0.133610
513.000000	0.133614
512.000000	0.133807
511.000000	0.133681
510.000000	0.133960
509.000000	0.133773
508.000000	0.133773
507.000000	0.133712
506.000000	0.133735
505.000000	0.133636
504.000000	0.133918
503.000000	0.133701
502.000000	0.133717
501.000000	0.133965
500.000000	0.133725
499.000000	0.133580
498.000000	0.133824
497.000000	0.133870
496.000000	0.133737
495.000000	0.133750
494.000000	0.133878
493.000000	0.133516
492.000000	0.133836
491.000000	0.133664
490.000000	0.133788
489.000000	0.133894
488.000000	0.133988
487.000000	0.134086
486.000000	0.134028
485.000000	0.133770
484.000000	0.133960
483.000000	0.133709
482.000000	0.133634
481.000000	0.133772
480.000000	0.133971
479.000000	0.134115
478.000000	0.133776
477.000000	0.133896
476.000000	0.133738
475.000000	0.134245
474.000000	0.134132
473.000000	0.134026
472.000000	0.133992
471.000000	0.134146
470.000000	0.134106
469.000000	0.134551
468.000000	0.134078
467.000000	0.134119
466.000000	0.134450
465.000000	0.133967
464.000000	0.134240
463.000000	0.133941
462.000000	0.134129
461.000000	0.134020
460.000000	0.134132
459.000000	0.134134
458.000000	0.134263
457.000000	0.133933
456.000000	0.134001
455.000000	0.133897
454.000000	0.133914
453.000000	0.133838
452.000000	0.133473
451.000000	0.134243
450.000000	0.133673
449.000000	0.133710
448.000000	0.133915
447.000000	0.134186
446.000000	0.134060
445.000000	0.134017
444.000000	0.134481
443.000000	0.133354
442.000000	0.133834
441.000000	0.133676
