nm	Abs
700.000000	0.006587
699.000000	0.006481
698.000000	0.006447
697.000000	0.006622
696.000000	0.006501
695.000000	0.006736
694.000000	0.006732
693.000000	0.006812
692.000000	0.006716
691.000000	0.006551
690.000000	0.006539
689.000000	0.006752
688.000000	0.006737
687.000000	0.006727
686.000000	0.006801
685.000000	0.006942
684.000000	0.007059
683.000000	0.007103
682.000000	0.007319
681.000000	0.007162
680.000000	0.007553
679.000000	0.007517
678.000000	0.007549
677.000000	0.007865
676.000000	0.007461
675.000000	0.007483
674.000000	0.007125
673.000000	0.007524
672.000000	0.007389
671.000000	0.007521
670.000000	0.007850
669.000000	0.007634
668.000000	0.007571
667.000000	0.007422
666.000000	0.007473
665.000000	0.007103
664.000000	0.007065
663.000000	0.007324
662.000000	0.007115
661.000000	0.007256
660.000000	0.006951
659.000000	0.007550
658.000000	0.007352
657.000000	0.007399
656.000000	0.007281
655.000000	0.007224
654.000000	0.006896
653.000000	0.006974
652.000000	0.007042
651.000000	0.007320
650.000000	0.007370
649.000000	0.007351
648.000000	0.007485
647.000000	0.007336
646.000000	0.007177
645.000000	0.007399
644.000000	0.007232
643.000000	0.006846
642.000000	0.007257
641.000000	0.007440
640.000000	0.007463
639.000000	0.007712
638.000000	0.007594
637.000000	0.007667
636.000000	0.007604
635.000000	0.007579
634.000000	0.007566
633.000000	0.007427
632.000000	0.007332
631.000000	0.007514
630.000000	0.007420
629.000000	0.007784
628.000000	0.007706
627.000000	0.007750
626.000000	0.007629
625.000000	0.007434
624.000000	0.007440
623.000000	0.007536
622.000000	0.007630
621.000000	0.007658
620.000000	0.007854
619.000000	0.007766
618.000000	0.007795
617.000000	0.007922
616.000000	0.007829
615.000000	0.007510
614.000000	0.007619
613.000000	0.007628
612.000000	0.007812
611.000000	0.007689
610.000000	0.007640
609.000000	0.007765
608.000000	0.008065
607.000000	0.007963
606.000000	0.007676
605.000000	0.007706
604.000000	0.007435
603.000000	0.007761
602.000000	0.007681
601.000000	0.007894
600.000000	0.007917
599.000000	0.007999
598.000000	0.007809
597.000000	0.008122
596.000000	0.008099
595.000000	0.008050
594.000000	0.007720
593.000000	0.007686
592.000000	0.007654
591.000000	0.007845
590.000000	0.007844
589.000000	0.008184
588.000000	0.008163
587.000000	0.007841
586.000000	0.007763
585.000000	0.007735
584.000000	0.007897
583.000000	0.008099
582.000000	0.008219
581.000000	0.008576
580.000000	0.008344
579.000000	0.008368
578.000000	0.008547
577.000000	0.008517
576.000000	0.007983
575.000000	0.008373
574.000000	0.008418
573.000000	0.008432
572.000000	0.008545
571.000000	0.008766
