700,000000	0,002595
699,000000	0,002522
698,000000	0,002223
697,000000	0,002515
696,000000	0,002315
695,000000	0,002205
694,000000	0,002353
693,000000	0,002563
692,000000	0,002728
691,000000	0,002519
690,000000	0,002726
689,000000	0,002569
688,000000	0,002349
687,000000	0,002292
686,000000	0,002556
685,000000	0,002500
684,000000	0,002406
683,000000	0,002831
682,000000	0,003091
681,000000	0,002848
680,000000	0,002709
679,000000	0,002900
678,000000	0,002809
677,000000	0,002843
676,000000	0,003066
675,000000	0,002832
674,000000	0,002927
673,000000	0,002841
672,000000	0,003061
671,000000	0,002913
670,000000	0,003345
669,000000	0,002721
668,000000	0,003065
667,000000	0,002926
666,000000	0,003173
665,000000	0,003389
664,000000	0,003051
663,000000	0,002886
662,000000	0,002994
661,000000	0,002842
660,000000	0,002966
659,000000	0,002856
658,000000	0,003170
657,000000	0,002911
656,000000	0,003076
655,000000	0,002986
654,000000	0,003036
653,000000	0,002832
652,000000	0,002946
651,000000	0,003171
650,000000	0,002967
649,000000	0,003284
648,000000	0,002907
647,000000	0,003679
646,000000	0,003476
645,000000	0,003408
644,000000	0,003124
643,000000	0,003029
642,000000	0,003242
641,000000	0,003396
640,000000	0,003071
639,000000	0,003379
638,000000	0,003209
637,000000	0,002876
636,000000	0,003126
635,000000	0,002878
634,000000	0,002636
633,000000	0,002856
632,000000	0,003077
631,000000	0,003219
630,000000	0,003320
629,000000	0,003299
628,000000	0,003405
627,000000	0,003250
626,000000	0,003505
625,000000	0,003459
624,000000	0,003354
623,000000	0,002996
622,000000	0,003405
621,000000	0,002905
620,000000	0,003354
619,000000	0,003164
618,000000	0,003285
617,000000	0,003164
616,000000	0,003489
615,000000	0,003415
614,000000	0,003118
613,000000	0,003019
612,000000	0,003589
611,000000	0,003540
610,000000	0,003485
609,000000	0,003816
608,000000	0,003857
607,000000	0,003907
606,000000	0,003894
605,000000	0,003735
604,000000	0,003518
603,000000	0,003697
602,000000	0,003643
601,000000	0,003948
600,000000	0,003740
599,000000	0,003764
598,000000	0,004139
597,000000	0,004040
596,000000	0,004032
595,000000	0,003969
594,000000	0,003911
593,000000	0,003967
592,000000	0,004043
591,000000	0,003986
590,000000	0,003971
589,000000	0,003959
588,000000	0,004027
587,000000	0,004086
586,000000	0,004191
585,000000	0,003997
584,000000	0,004094
583,000000	0,004157
582,000000	0,003910
581,000000	0,004232
580,000000	0,004410
579,000000	0,004503
578,000000	0,004015
577,000000	0,004769
576,000000	0,004684
575,000000	0,004625
574,000000	0,004518
573,000000	0,004820
572,000000	0,004482
571,000000	0,004740
570,000000	0,004723
569,000000	0,004810
568,000000	0,005130
567,000000	0,005245
566,000000	0,005019
565,000000	0,004791
564,000000	0,004897
563,000000	0,005317
562,000000	0,004995
561,000000	0,005261
560,000000	0,005078
559,000000	0,005539
558,000000	0,005208
557,000000	0,005503
556,000000	0,005404
555,000000	0,005492
554,000000	0,005178
553,000000	0,005427
552,000000	0,005470
551,000000	0,005496
550,000000	0,005446
549,000000	0,005386
548,000000	0,005606
547,000000	0,005806
546,000000	0,005939
545,000000	0,006103
544,000000	0,006198
543,000000	0,006174
542,000000	0,006199
541,000000	0,006364
540,000000	0,006230
539,000000	0,005990
538,000000	0,006074
537,000000	0,006224
536,000000	0,006381
535,000000	0,006604
534,000000	0,006672
533,000000	0,006938
532,000000	0,006809
531,000000	0,006813
530,000000	0,007096
529,000000	0,007207
528,000000	0,007156
527,000000	0,007395
526,000000	0,007424
525,000000	0,007471
524,000000	0,007384
523,000000	0,007584
522,000000	0,007321
521,000000	0,007742
520,000000	0,007959
519,000000	0,008131
518,000000	0,008114
517,000000	0,008332
516,000000	0,008505
515,000000	0,008444
514,000000	0,008822
513,000000	0,008600
512,000000	0,008693
511,000000	0,008697
510,000000	0,008709
509,000000	0,008908
508,000000	0,009069
507,000000	0,008891
506,000000	0,009383
505,000000	0,009338
504,000000	0,009409
503,000000	0,009864
502,000000	0,009600
501,000000	0,009733
500,000000	0,009748
499,000000	0,009845
498,000000	0,009958
497,000000	0,009601
496,000000	0,009985
495,000000	0,010434
494,000000	0,010311
493,000000	0,010337
492,000000	0,010452
491,000000	0,010596
490,000000	0,010498
489,000000	0,010648
488,000000	0,011138
487,000000	0,010966
486,000000	0,010887
485,000000	0,010950
484,000000	0,011133
483,000000	0,011262
482,000000	0,011203
481,000000	0,011387
480,000000	0,011560
479,000000	0,011593
478,000000	0,011611
477,000000	0,011995
476,000000	0,011597
475,000000	0,011764
474,000000	0,011856
473,000000	0,011793
472,000000	0,012160
471,000000	0,012286
470,000000	0,011897
469,000000	0,012405
468,000000	0,012332
467,000000	0,012435
466,000000	0,012833
465,000000	0,012576
464,000000	0,013180
463,000000	0,012640
462,000000	0,013428
461,000000	0,013093
460,000000	0,013107
459,000000	0,013534
458,000000	0,013678
457,000000	0,013855
456,000000	0,014160
455,000000	0,014425
454,000000	0,014672
453,000000	0,014297
452,000000	0,014749
451,000000	0,014882
450,000000	0,015216
449,000000	0,015283
448,000000	0,015859
447,000000	0,015906
446,000000	0,016400
445,000000	0,016984
444,000000	0,016591
443,000000	0,017231
442,000000	0,017163
441,000000	0,017978
440,000000	0,018057
439,000000	0,018580
438,000000	0,018863
437,000000	0,019420
436,000000	0,020205
435,000000	0,020112
434,000000	0,020917
433,000000	0,020880
432,000000	0,021762
431,000000	0,021951
430,000000	0,022853
429,000000	0,023703
428,000000	0,024266
427,000000	0,025141
426,000000	0,025394
425,000000	0,025631
424,000000	0,026512
423,000000	0,027029
422,000000	0,027823
421,000000	0,026641
420,000000	0,026084
419,000000	0,026718
418,000000	0,026625
417,000000	0,026430
416,000000	0,026451
415,000000	0,026542
414,000000	0,026536
413,000000	0,026647
412,000000	0,027143
411,000000	0,026755
410,000000	0,027049
409,000000	0,027241
408,000000	0,027178
407,000000	0,027501
406,000000	0,027571
405,000000	0,027888
404,000000	0,028504
403,000000	0,028476
402,000000	0,029009
401,000000	0,029152
400,000000	0,029240
399,000000	0,029298
398,000000	0,029366
397,000000	0,029710
396,000000	0,029740
395,000000	0,030003
394,000000	0,029963
393,000000	0,029770
392,000000	0,029566
391,000000	0,029900
390,000000	0,029990
